hex,name,Red,Green,Blue,Family,Link,Source
#0072bb,French blue,0,114,187,,https://encycolorpedia.com/0072bb,encycolorpedia
#fd3f92,French fuchsia,253,63,146,,https://encycolorpedia.com/fd3f92,encycolorpedia
#86608e,French lilac,134,96,142,,https://encycolorpedia.com/86608e,encycolorpedia
#9efd38,French lime,158,253,56,,https://encycolorpedia.com/9efd38,encycolorpedia
#fd6c9e,French pink,253,108,158,,https://encycolorpedia.com/fd6c9e,encycolorpedia
#811453,French plum,129,20,83,,https://encycolorpedia.com/811453,encycolorpedia
#4e1609,French puce,78,22,9,,https://encycolorpedia.com/4e1609,encycolorpedia
#c72c48,French raspberry,199,44,72,,https://encycolorpedia.com/c72c48,encycolorpedia
#f64a8a,French rose,246,74,138,,https://encycolorpedia.com/f64a8a,encycolorpedia
#77b5fe,French sky blue,119,181,254,,https://encycolorpedia.com/77b5fe,encycolorpedia
#8806ce,French violet,136,6,206,,https://encycolorpedia.com/8806ce,encycolorpedia
#ac1e44,French wine,172,30,68,,https://encycolorpedia.com/ac1e44,encycolorpedia
#a6e7ff,Fresh Air,166,231,255,,https://encycolorpedia.com/a6e7ff,encycolorpedia
#5b8930,Fresh onion (Moegi),91,137,48,,https://encycolorpedia.com/5b8930,encycolorpedia
#e936a7,Frostbite,233,54,167,,https://encycolorpedia.com/e936a7,encycolorpedia
#ff00ff,Fuchsia,255,0,255,,https://encycolorpedia.com/ff00ff,encycolorpedia
#ff77ff,Fuchsia pink,255,119,255,,https://encycolorpedia.com/ff77ff,encycolorpedia
#cc397b,Fuchsia purple,204,57,123,,https://encycolorpedia.com/cc397b,encycolorpedia
#c74375,Fuchsia rose,199,67,117,,https://encycolorpedia.com/c74375,encycolorpedia
#e48400,Fulvous,228,132,0,,https://encycolorpedia.com/e48400,encycolorpedia
#cc6666,Fuzzy Wuzzy,204,102,102,,https://encycolorpedia.com/cc6666,encycolorpedia
#dcdcdc,Gainsboro,220,220,220,,https://encycolorpedia.com/dcdcdc,encycolorpedia
#e49b0f,Gamboge,228,155,15,,https://encycolorpedia.com/e49b0f,encycolorpedia
#ffb61e,Gamboge (Tōō),255,182,30,,https://encycolorpedia.com/ffb61e,encycolorpedia
#996600,Gamboge orange (brown),153,102,0,,https://encycolorpedia.com/996600,encycolorpedia
#ffdf46,Gargoyle Gas,255,223,70,,https://encycolorpedia.com/ffdf46,encycolorpedia
#733635,Garnet,115,54,53,,https://encycolorpedia.com/733635,encycolorpedia
#007f66,Generic viridian,0,127,102,,https://encycolorpedia.com/007f66,encycolorpedia
#f8f8ff,Ghost white,248,248,255,,https://encycolorpedia.com/f8f8ff,encycolorpedia
#b05c52,Giant's Club,176,92,82,,https://encycolorpedia.com/b05c52,encycolorpedia
#fe5a1d,Giants orange,254,90,29,,https://encycolorpedia.com/fe5a1d,encycolorpedia
#d8e4bc,Gin,216,228,188,,https://encycolorpedia.com/d8e4bc,encycolorpedia
#6082b6,Glaucous,96,130,182,,https://encycolorpedia.com/6082b6,encycolorpedia
#d34e36,Glazed persimmon (Terigaki),211,78,54,,https://encycolorpedia.com/d34e36,encycolorpedia
#ab92b3,Glossy grape,171,146,179,,https://encycolorpedia.com/ab92b3,encycolorpedia
#00ab66,GO green,0,171,102,,https://encycolorpedia.com/00ab66,encycolorpedia
#a57c00,Gold,165,124,0,,https://encycolorpedia.com/a57c00,encycolorpedia
#e6be8a,Gold (Crayola),230,190,138,,https://encycolorpedia.com/e6be8a,encycolorpedia
#d4af37,Gold (metallic),212,175,55,,https://encycolorpedia.com/d4af37,encycolorpedia
#bd9b16,Gold foil,189,155,22,,https://encycolorpedia.com/bd9b16,encycolorpedia
#85754e,Gold Fusion,133,117,78,,https://encycolorpedia.com/85754e,encycolorpedia
#cb7e1f,Gold-brown (Yamabukicha),203,126,31,,https://encycolorpedia.com/cb7e1f,encycolorpedia
#ffd700,Golden,255,215,0,,https://encycolorpedia.com/ffd700,encycolorpedia
#996515,Golden brown,153,101,21,,https://encycolorpedia.com/996515,encycolorpedia
#c66b27,Golden brown (Kincha),198,107,39,,https://encycolorpedia.com/c66b27,encycolorpedia
#e29c45,Golden fallen leaves (Kikuchiba),226,156,69,,https://encycolorpedia.com/e29c45,encycolorpedia
#bb8141,Golden oak (Kitsurubami),187,129,65,,https://encycolorpedia.com/bb8141,encycolorpedia
#fcc200,Golden poppy,252,194,0,,https://encycolorpedia.com/fcc200,encycolorpedia
#ffdf00,Golden yellow,255,223,0,,https://encycolorpedia.com/ffdf00,encycolorpedia
#ffa400,Golden yellow (and a particular rose varietal) (Yamabuki-iro),255,164,0,,https://encycolorpedia.com/ffa400,encycolorpedia
#7d4e2d,Golden-grey bamboo (dried and weathered) (Kinsusutake),125,78,45,,https://encycolorpedia.com/7d4e2d,encycolorpedia
#daa520,Goldenrod,218,165,32,,https://encycolorpedia.com/daa520,encycolorpedia
#4c8bf5,Google Chrome blue,76,139,245,,https://encycolorpedia.com/4c8bf5,encycolorpedia
#1aa260,Google Chrome green,26,162,96,,https://encycolorpedia.com/1aa260,encycolorpedia
#de5246,Google Chrome red,222,82,70,,https://encycolorpedia.com/de5246,encycolorpedia
#ffce44,Google Chrome yellow,255,206,68,,https://encycolorpedia.com/ffce44,encycolorpedia
#203838,Goryeo storeroom (Kōrainando),32,56,56,,https://encycolorpedia.com/203838,encycolorpedia
#676767,Granite gray,103,103,103,,https://encycolorpedia.com/676767,encycolorpedia
#a8e4a0,Granny Smith apple,168,228,160,,https://encycolorpedia.com/a8e4a0,encycolorpedia
#6f2da8,Grape,111,45,168,,https://encycolorpedia.com/6f2da8,encycolorpedia
#63424b,Grape mouse (Budōnezumi),99,66,75,,https://encycolorpedia.com/63424b,encycolorpedia
#bebebe,Gray (X11 gray),190,190,190,,https://encycolorpedia.com/bebebe,encycolorpedia
#465945,Gray-asparagus,70,89,69,,https://encycolorpedia.com/465945,encycolorpedia
#8001,Green,128,1,0,,https://encycolorpedia.com/#8001,encycolorpedia
#1cac78,Green (Crayola),28,172,120,,https://encycolorpedia.com/1cac78,encycolorpedia
#2a603b,Green (Midori),42,96,59,,https://encycolorpedia.com/2a603b,encycolorpedia
#00a877,Green (Munsell),0,168,119,,https://encycolorpedia.com/00a877,encycolorpedia
#009f6b,Green (NCS),0,159,107,,https://encycolorpedia.com/009f6b,encycolorpedia
#00ad43,Green (Pantone),0,173,67,,https://encycolorpedia.com/00ad43,encycolorpedia
#00a550,Green (pigment),0,165,80,,https://encycolorpedia.com/00a550,encycolorpedia
#66b032,Green (RYB),102,176,50,,https://encycolorpedia.com/66b032,encycolorpedia
#6442,Green bamboo color (Aotake-iro),100,66,0,,https://encycolorpedia.com/#6442,encycolorpedia
#4c721d,Green Cola,76,114,29,,https://encycolorpedia.com/4c721d,encycolorpedia
#a7f432,Green Lizard,167,244,50,,https://encycolorpedia.com/a7f432,encycolorpedia
#6eaea1,Green Sheen,110,174,161,,https://encycolorpedia.com/6eaea1,encycolorpedia
#65ff00,Green slime,101,255,0,,https://encycolorpedia.com/65ff00,encycolorpedia
#824b35,Green tea-colored (Sencha-iro),130,75,53,,https://encycolorpedia.com/824b35,encycolorpedia
#1164b4,Green-blue,17,100,180,,https://encycolorpedia.com/1164b4,encycolorpedia
#2887c8,Green-blue (Crayola),40,135,200,,https://encycolorpedia.com/2887c8,encycolorpedia
#9966,Green-cyan,153,102,0,,https://encycolorpedia.com/#9966,encycolorpedia
#adff2f,Green-yellow,173,255,47,,https://encycolorpedia.com/adff2f,encycolorpedia
#f0e891,Green-yellow (Crayola),240,232,145,,https://encycolorpedia.com/f0e891,encycolorpedia
#bda928,Greenfinch color (Hiwa-iro),189,169,40,,https://encycolorpedia.com/bda928,encycolorpedia
#bc2d29,Greyed red (lit. silvered red) (Ginshu),188,45,41,,https://encycolorpedia.com/bc2d29,encycolorpedia
#656255,Greyish dark green (Rikyūnezumi),101,98,85,,https://encycolorpedia.com/656255,encycolorpedia
#a99a86,Grullo,169,154,134,,https://encycolorpedia.com/a99a86,encycolorpedia
#2a3439,Gunmetal,42,52,57,,https://encycolorpedia.com/2a3439,encycolorpedia
#00ff7f,Guppie green,0,255,127,,https://encycolorpedia.com/00ff7f,encycolorpedia
#f8f8f8,Guyabano,248,248,248,,https://encycolorpedia.com/f8f8f8,encycolorpedia
#663854,Halayà úbe,102,56,84,,https://encycolorpedia.com/663854,encycolorpedia
#8d608c,Half color (Hashita-iro),141,96,140,,https://encycolorpedia.com/8d608c,encycolorpedia
#eb6123,Halloween orange,235,97,35,,https://encycolorpedia.com/eb6123,encycolorpedia
#446ccf,Han blue,68,108,207,,https://encycolorpedia.com/446ccf,encycolorpedia
#5218fa,Han purple,82,24,250,,https://encycolorpedia.com/5218fa,encycolorpedia
#757d75,Harbor rat (Minatonezumi),117,125,117,,https://encycolorpedia.com/757d75,encycolorpedia
#3fff00,Harlequin,63,255,0,,https://encycolorpedia.com/3fff00,encycolorpedia
#46cb18,Harlequin green,70,203,24,,https://encycolorpedia.com/46cb18,encycolorpedia
#f29cb7,Harmonious rose,242,156,183,,https://encycolorpedia.com/f29cb7,encycolorpedia
#da9100,Harvest gold,218,145,0,,https://encycolorpedia.com/da9100,encycolorpedia
#00c3e3,Hawaii blue,0,195,227,,https://encycolorpedia.com/00c3e3,encycolorpedia
#808000,Heart gold,128,128,0,,https://encycolorpedia.com/808000,encycolorpedia
#ff7a00,Heat Wave,255,122,0,,https://encycolorpedia.com/ff7a00,encycolorpedia
#df73ff,Heliotrope,223,115,255,,https://encycolorpedia.com/df73ff,encycolorpedia
#aa98a9,Heliotrope gray,170,152,169,,https://encycolorpedia.com/aa98a9,encycolorpedia
#aa00bb,Heliotrope magenta,170,0,187,,https://encycolorpedia.com/aa00bb,encycolorpedia
#f0fff0,Honeydew,240,255,240,,https://encycolorpedia.com/f0fff0,encycolorpedia
#006db0,Honolulu blue,0,109,176,,https://encycolorpedia.com/006db0,encycolorpedia
#49796b,Hooker's green,73,121,107,,https://encycolorpedia.com/49796b,encycolorpedia
#3d5d42,Horsetail color (Tokusa-iro),61,93,66,,https://encycolorpedia.com/3d5d42,encycolorpedia
#ff1dce,Hot magenta,255,29,206,,https://encycolorpedia.com/ff1dce,encycolorpedia
#ff69b4,Hot pink,255,105,180,,https://encycolorpedia.com/ff69b4,encycolorpedia
#cf0a2c,Huawei Red,207,10,44,,https://encycolorpedia.com/cf0a2c,encycolorpedia
#ed1c24,Huawei Red (1987-2018),237,28,36,,https://encycolorpedia.com/ed1c24,encycolorpedia
#f58f84,Ibis wing color (Tokiha-iro),245,143,132,,https://encycolorpedia.com/f58f84,encycolorpedia
#71a6d2,Iceberg,113,166,210,,https://encycolorpedia.com/71a6d2,encycolorpedia
#923c01,Iced tea,146,60,1,,https://encycolorpedia.com/923c01,encycolorpedia
#fcf75e,Icterine,252,247,94,,https://encycolorpedia.com/fcf75e,encycolorpedia
#71bc78,Iguana green,113,188,120,,https://encycolorpedia.com/71bc78,encycolorpedia
#319177,Illuminating emerald,49,145,119,,https://encycolorpedia.com/319177,encycolorpedia
#602f6b,Imperial,96,47,107,,https://encycolorpedia.com/602f6b,encycolorpedia
#2395,Imperial blue,35,149,0,,https://encycolorpedia.com/#2395,encycolorpedia
#66023c,Imperial purple,102,2,60,,https://encycolorpedia.com/66023c,encycolorpedia
#ed2939,Imperial red,237,41,57,,https://encycolorpedia.com/ed2939,encycolorpedia
#b2ec5d,Inchworm,178,236,93,,https://encycolorpedia.com/b2ec5d,encycolorpedia
#4c516d,Independence,76,81,109,,https://encycolorpedia.com/4c516d,encycolorpedia
#138808,India green,19,136,8,,https://encycolorpedia.com/138808,encycolorpedia
#cd5c5c,Indian red,205,92,92,,https://encycolorpedia.com/cd5c5c,encycolorpedia
#e3a857,Indian yellow,227,168,87,,https://encycolorpedia.com/e3a857,encycolorpedia
#4b0082,Indigo,75,0,130,,https://encycolorpedia.com/4b0082,encycolorpedia
#233067,Indigo (rainbow),35,48,103,,https://encycolorpedia.com/233067,encycolorpedia
#2e372e,Indigo Codium fragile seaweed brown (Aimirucha),46,55,46,,https://encycolorpedia.com/2e372e,encycolorpedia
#091f92,Indigo dye,9,31,146,,https://encycolorpedia.com/091f92,encycolorpedia
#393432,Indigo ink brown (Aisumicha),57,52,50,,https://encycolorpedia.com/393432,encycolorpedia
#ebf6f7,Indigo white (Aijiro),235,246,247,,https://encycolorpedia.com/ebf6f7,encycolorpedia
#ff496c,Infra red,255,73,108,,https://encycolorpedia.com/ff496c,encycolorpedia
#27221f,Ink color (Sumi-iro),39,34,31,,https://encycolorpedia.com/27221f,encycolorpedia
#2d4436,Insect screen (Mushiao),45,68,54,,https://encycolorpedia.com/2d4436,encycolorpedia
#c6c2b6,Inside of a bottle (Kamenozoki),198,194,182,,https://encycolorpedia.com/c6c2b6,encycolorpedia
#360ccc,Interdimensional blue,54,12,204,,https://encycolorpedia.com/360ccc,encycolorpedia
#ff4f00,International orange (aerospace),255,79,0,,https://encycolorpedia.com/ff4f00,encycolorpedia
#ba160c,International orange (engineering),186,22,12,,https://encycolorpedia.com/ba160c,encycolorpedia
#c0362c,International orange (Golden Gate Bridge),192,54,44,,https://encycolorpedia.com/c0362c,encycolorpedia
#5a4fcf,Iris,90,79,207,,https://encycolorpedia.com/5a4fcf,encycolorpedia
#763568,Iris color (Ayame-iro),118,53,104,,https://encycolorpedia.com/763568,encycolorpedia
#a19d94,Iron,161,157,148,,https://encycolorpedia.com/a19d94,encycolorpedia
#2b3733,Iron color (Tetsu-iro),43,55,51,,https://encycolorpedia.com/2b3733,encycolorpedia
#344d56,Iron head flower color (Noshimehana-iro),52,77,86,,https://encycolorpedia.com/344d56,encycolorpedia
#2b3736,Iron storage (Tetsuonando),43,55,54,,https://encycolorpedia.com/2b3736,encycolorpedia
#b3446c,Irresistible,179,68,108,,https://encycolorpedia.com/b3446c,encycolorpedia
#f4f0ec,Isabelline,244,240,236,,https://encycolorpedia.com/f4f0ec,encycolorpedia
#9000,Islamic green,144,0,0,,https://encycolorpedia.com/#9000,encycolorpedia
#e9f6ef,Italian ice,233,246,239,,https://encycolorpedia.com/e9f6ef,encycolorpedia
#635a52,Italian leather,99,90,82,,https://encycolorpedia.com/635a52,encycolorpedia
#906652,Italian roast,144,102,82,,https://encycolorpedia.com/906652,encycolorpedia
#fffff0,Ivory,255,255,240,,https://encycolorpedia.com/fffff0,encycolorpedia
#5e5545,Iwai brown (Iwaicha),94,85,69,,https://encycolorpedia.com/5e5545,encycolorpedia
#3d325d,Jacarta,61,50,93,,https://encycolorpedia.com/3d325d,encycolorpedia
#413628,Jacko bean,65,54,40,,https://encycolorpedia.com/413628,encycolorpedia
#00a86b,Jade,0,168,107,,https://encycolorpedia.com/00a86b,encycolorpedia
#9d2933,Japanese carmine,157,41,51,,https://encycolorpedia.com/9d2933,encycolorpedia
#264348,Japanese indigo,38,67,72,,https://encycolorpedia.com/264348,encycolorpedia
#7f5d3b,Japanese iris and sooty bamboo (Higosusutake),127,93,59,,https://encycolorpedia.com/7f5d3b,encycolorpedia
#2f7532,Japanese laurel,47,117,50,,https://encycolorpedia.com/2f7532,encycolorpedia
#e2b13c,Japanese triandra grass (Themeda japonica) (Kariyasu),226,177,60,,https://encycolorpedia.com/e2b13c,encycolorpedia
#5b3256,Japanese violet,91,50,86,,https://encycolorpedia.com/5b3256,encycolorpedia
#f8de7e,Jasmine,248,222,126,,https://encycolorpedia.com/f8de7e,encycolorpedia
#d73b3e,Jasper,215,59,62,,https://encycolorpedia.com/d73b3e,encycolorpedia
#de8f4e,Jasper orange,222,143,78,,https://encycolorpedia.com/de8f4e,encycolorpedia
#a50b5e,Jazzberry jam,165,11,94,,https://encycolorpedia.com/a50b5e,encycolorpedia
#da614e,Jelly bean,218,97,78,,https://encycolorpedia.com/da614e,encycolorpedia
#44798e,Jelly bean blue,68,121,142,,https://encycolorpedia.com/44798e,encycolorpedia
#343434,Jet,52,52,52,,https://encycolorpedia.com/343434,encycolorpedia
#bbd0c9,Jet stream,187,208,201,,https://encycolorpedia.com/bbd0c9,encycolorpedia
#f4ca16,Jonquil,244,202,22,,https://encycolorpedia.com/f4ca16,encycolorpedia
#8ab9f1,Jordy blue,138,185,241,,https://encycolorpedia.com/8ab9f1,encycolorpedia
#bdda57,June bud,189,218,87,,https://encycolorpedia.com/bdda57,encycolorpedia
#29ab87,Jungle green,41,171,135,,https://encycolorpedia.com/29ab87,encycolorpedia
#4cbb17,Kelly green,76,187,23,,https://encycolorpedia.com/4cbb17,encycolorpedia
#7c1c05,Kenyan copper,124,28,5,,https://encycolorpedia.com/7c1c05,encycolorpedia
#3ab09e,Keppel,58,176,158,,https://encycolorpedia.com/3ab09e,encycolorpedia
#e8f48c,Key lime,232,244,140,,https://encycolorpedia.com/e8f48c,encycolorpedia
#3d4c51,Kimono storage (Omeshionando),61,76,81,,https://encycolorpedia.com/3d4c51,encycolorpedia
#8ee53f,Kiwi,142,229,63,,https://encycolorpedia.com/8ee53f,encycolorpedia
#882d17,Kobe,136,45,23,,https://encycolorpedia.com/882d17,encycolorpedia
#e79fc4,Kobi,231,159,196,,https://encycolorpedia.com/e79fc4,encycolorpedia
#354230,Kombu green,53,66,48,,https://encycolorpedia.com/354230,encycolorpedia
#512888,KSU purple,81,40,136,,https://encycolorpedia.com/512888,encycolorpedia
#e8000d,KU crimson,232,0,13,,https://encycolorpedia.com/e8000d,encycolorpedia
#fb9912,Kumquat,251,153,18,,https://encycolorpedia.com/fb9912,encycolorpedia
#d6cadd,Languid lavender,214,202,221,,https://encycolorpedia.com/d6cadd,encycolorpedia
#e0bc5b,Lanzones,224,188,91,,https://encycolorpedia.com/e0bc5b,encycolorpedia
#26619c,Lapis lazuli,38,97,156,,https://encycolorpedia.com/26619c,encycolorpedia
#1f4788,Lapis lazuli color (Ruri-iro),31,71,136,,https://encycolorpedia.com/1f4788,encycolorpedia
#ffff66,Laser lemon,255,255,102,,https://encycolorpedia.com/ffff66,encycolorpedia
#a9ba9d,Laurel green,169,186,157,,https://encycolorpedia.com/a9ba9d,encycolorpedia
#cf1020,Lava,207,16,32,,https://encycolorpedia.com/cf1020,encycolorpedia
#b57edc,Lavender (floral),181,126,220,,https://encycolorpedia.com/b57edc,encycolorpedia
#ccccff,Lavender blue,204,204,255,,https://encycolorpedia.com/ccccff,encycolorpedia
#fff0f5,Lavender blush,255,240,245,,https://encycolorpedia.com/fff0f5,encycolorpedia
#c4c3d0,Lavender gray,196,195,208,,https://encycolorpedia.com/c4c3d0,encycolorpedia
#9457eb,Lavender indigo,148,87,235,,https://encycolorpedia.com/9457eb,encycolorpedia
#ee82ee,Lavender magenta,238,130,238,,https://encycolorpedia.com/ee82ee,encycolorpedia
#e6e6fa,Lavender mist,230,230,250,,https://encycolorpedia.com/e6e6fa,encycolorpedia
#fbaed2,Lavender pink,251,174,210,,https://encycolorpedia.com/fbaed2,encycolorpedia
#967bb6,Lavender purple,150,123,182,,https://encycolorpedia.com/967bb6,encycolorpedia
#fba0e3,Lavender rose,251,160,227,,https://encycolorpedia.com/fba0e3,encycolorpedia
#7cfc00,Lawn green,124,252,0,,https://encycolorpedia.com/7cfc00,encycolorpedia
#2e211b,Legal dye (from when color use was regulated by class) (Kenpōzome),46,33,27,,https://encycolorpedia.com/2e211b,encycolorpedia
#fff700,Lemon,255,247,0,,https://encycolorpedia.com/fff700,encycolorpedia
#fffacd,Lemon chiffon,255,250,205,,https://encycolorpedia.com/fffacd,encycolorpedia
#cca01d,Lemon curry,204,160,29,,https://encycolorpedia.com/cca01d,encycolorpedia
#fdff00,Lemon glacier,253,255,0,,https://encycolorpedia.com/fdff00,encycolorpedia
#bd3000,Lemon iced tea,189,48,0,,https://encycolorpedia.com/bd3000,encycolorpedia
#5cff67,Lemon lime,92,255,103,,https://encycolorpedia.com/5cff67,encycolorpedia
#e3ff00,Lemon lime,227,255,0,,https://encycolorpedia.com/e3ff00,encycolorpedia
#f6eabe,Lemon meringue,246,234,190,,https://encycolorpedia.com/f6eabe,encycolorpedia
#fff44f,Lemon yellow,255,244,79,,https://encycolorpedia.com/fff44f,encycolorpedia
#ffff9f,Lemon yellow (Crayola),255,255,159,,https://encycolorpedia.com/ffff9f,encycolorpedia
#ba93d8,Lenurple,186,147,216,,https://encycolorpedia.com/ba93d8,encycolorpedia
#545aa7,Liberty,84,90,167,,https://encycolorpedia.com/545aa7,encycolorpedia
#1a1110,Licorice,26,17,16,,https://encycolorpedia.com/1a1110,encycolorpedia
#add8e6,Light blue,173,216,230,,https://encycolorpedia.com/add8e6,encycolorpedia
#48929b,Light blue color (Asagi-iro),72,146,155,,https://encycolorpedia.com/48929b,encycolorpedia
#1d697c,Light blue flower (Hanaasagi),29,105,124,,https://encycolorpedia.com/1d697c,encycolorpedia
#044f67,Light blue silk (Hanada),4,79,103,,https://encycolorpedia.com/044f67,encycolorpedia
#b5651d,Light brown,181,101,29,,https://encycolorpedia.com/b5651d,encycolorpedia
#e66771,Light carmine pink,230,103,113,,https://encycolorpedia.com/e66771,encycolorpedia
#551f2f,Light chocolate cosmos,85,31,47,,https://encycolorpedia.com/551f2f,encycolorpedia
#88ace0,Light cobalt blue,136,172,224,,https://encycolorpedia.com/88ace0,encycolorpedia
#f08080,Light coral,240,128,128,,https://encycolorpedia.com/f08080,encycolorpedia
#f56991,Light crimson,245,105,145,,https://encycolorpedia.com/f56991,encycolorpedia
#e0ffff,Light cyan,224,255,255,,https://encycolorpedia.com/e0ffff,encycolorpedia
#ff5ccd,Light deep pink,255,92,205,,https://encycolorpedia.com/ff5ccd,encycolorpedia
#c8ad7f,Light French beige,200,173,127,,https://encycolorpedia.com/c8ad7f,encycolorpedia
#f984ef,Light fuchsia pink,249,132,239,,https://encycolorpedia.com/f984ef,encycolorpedia
#b29700,Light gold,178,151,0,,https://encycolorpedia.com/b29700,encycolorpedia
#fafad2,Light goldenrod yellow,250,250,210,,https://encycolorpedia.com/fafad2,encycolorpedia
#d3d3d3,Light gray,211,211,211,,https://encycolorpedia.com/d3d3d3,encycolorpedia
#cc99cc,Light grayish magenta,204,153,204,,https://encycolorpedia.com/cc99cc,encycolorpedia
#90ee90,Light green,144,238,144,,https://encycolorpedia.com/90ee90,encycolorpedia
#ffb3de,Light hot pink,255,179,222,,https://encycolorpedia.com/ffb3de,encycolorpedia
#f0e68c,Light khaki,240,230,140,,https://encycolorpedia.com/f0e68c,encycolorpedia
#ff80ff,Light magenta,255,128,255,,https://encycolorpedia.com/ff80ff,encycolorpedia
#d39bcb,Light medium orchid,211,155,203,,https://encycolorpedia.com/d39bcb,encycolorpedia
#addfad,Light moss green,173,223,173,,https://encycolorpedia.com/addfad,encycolorpedia
#fed8b1,Light orange,254,216,177,,https://encycolorpedia.com/fed8b1,encycolorpedia
#e6a8d7,Light orchid,230,168,215,,https://encycolorpedia.com/e6a8d7,encycolorpedia
#b19cd9,Light pastel purple,177,156,217,,https://encycolorpedia.com/b19cd9,encycolorpedia
#c5cbe1,Light periwinkle,197,203,225,,https://encycolorpedia.com/c5cbe1,encycolorpedia
#ffb6c1,Light pink,255,182,193,,https://encycolorpedia.com/ffb6c1,encycolorpedia
#ffcccb,Light red,255,204,203,,https://encycolorpedia.com/ffcccb,encycolorpedia
#ffa07a,Light salmon,255,160,122,,https://encycolorpedia.com/ffa07a,encycolorpedia
#ff9999,Light salmon pink,255,153,153,,https://encycolorpedia.com/ff9999,encycolorpedia
#20b2aa,Light sea green,32,178,170,,https://encycolorpedia.com/20b2aa,encycolorpedia
#d8d8d8,Light silver,216,216,216,,https://encycolorpedia.com/d8d8d8,encycolorpedia
#87cefa,Light sky blue,135,206,250,,https://encycolorpedia.com/87cefa,encycolorpedia
#778899,Light slate gray,119,136,153,,https://encycolorpedia.com/778899,encycolorpedia
#b0c4de,Light steel blue,176,196,222,,https://encycolorpedia.com/b0c4de,encycolorpedia
#b38b6d,Light taupe,179,139,109,,https://encycolorpedia.com/b38b6d,encycolorpedia
#ffffe0,Light yellow,255,255,224,,https://encycolorpedia.com/ffffe0,encycolorpedia
#f7bb7d,Light yellow (Asagi),247,187,125,,https://encycolorpedia.com/f7bb7d,encycolorpedia
#c8a2c8,Lilac,200,162,200,,https://encycolorpedia.com/c8a2c8,encycolorpedia
#ae98aa,Lilac Luster,174,152,170,,https://encycolorpedia.com/ae98aa,encycolorpedia
#32cd32,Lime green,50,205,50,,https://encycolorpedia.com/32cd32,encycolorpedia
#d1e189,Lime pulp,209,225,137,,https://encycolorpedia.com/d1e189,encycolorpedia
#9dc209,Limerick,157,194,9,,https://encycolorpedia.com/9dc209,encycolorpedia
#195905,Lincoln green,25,89,5,,https://encycolorpedia.com/195905,encycolorpedia
#faf0e6,Linen,250,240,230,,https://encycolorpedia.com/faf0e6,encycolorpedia
#0072b1,Linkedin Blue,0,114,177,,https://encycolorpedia.com/0072b1,encycolorpedia
#6ca0dc,Little boy blue,108,160,220,,https://encycolorpedia.com/6ca0dc,encycolorpedia
#f8b9d4,Little girl pink,248,185,212,,https://encycolorpedia.com/f8b9d4,encycolorpedia
#674c47,Liver,103,76,71,,https://encycolorpedia.com/674c47,encycolorpedia
#b86d29,Liver (dogs),184,109,41,,https://encycolorpedia.com/b86d29,encycolorpedia
#6c2e1f,Liver (organ),108,46,31,,https://encycolorpedia.com/6c2e1f,encycolorpedia
#987456,Liver chestnut,152,116,86,,https://encycolorpedia.com/987456,encycolorpedia
#b95754,Long spring (season) color (Chōshun-iro),185,87,84,,https://encycolorpedia.com/b95754,encycolorpedia
#ab6134,Loquat (tree) brown (Biwacha),171,97,52,,https://encycolorpedia.com/ab6134,encycolorpedia
#fefdfa,Lotion,254,253,250,,https://encycolorpedia.com/fefdfa,encycolorpedia
#15f2fd,Lotion blue,21,242,253,,https://encycolorpedia.com/15f2fd,encycolorpedia
#eccfcf,Lotion pink,236,207,207,,https://encycolorpedia.com/eccfcf,encycolorpedia
#ffe4cd,Lumber,255,228,205,,https://encycolorpedia.com/ffe4cd,encycolorpedia
#e62020,Lust,230,32,32,,https://encycolorpedia.com/e62020,encycolorpedia
#dc5349,Lychee,220,83,73,,https://encycolorpedia.com/dc5349,encycolorpedia
#7f6b5d,Lye-colored (Aku-iro),127,107,93,,https://encycolorpedia.com/7f6b5d,encycolorpedia
#ffbd88,Macaroni and Cheese,255,189,136,,https://encycolorpedia.com/ffbd88,encycolorpedia
#cc3336,Madder Lake,204,51,54,,https://encycolorpedia.com/cc3336,encycolorpedia
#ca1f7b,Magenta (dye),202,31,123,,https://encycolorpedia.com/ca1f7b,encycolorpedia
#d0417e,Magenta (Pantone),208,65,126,,https://encycolorpedia.com/d0417e,encycolorpedia
#ff0090,Magenta (process),255,0,144,,https://encycolorpedia.com/ff0090,encycolorpedia
#9f4576,Magenta haze,159,69,118,,https://encycolorpedia.com/9f4576,encycolorpedia
#cc338b,Magenta-pink,204,51,139,,https://encycolorpedia.com/cc338b,encycolorpedia
#aaf0d1,Magic mint,170,240,209,,https://encycolorpedia.com/aaf0d1,encycolorpedia
#ff4466,Magic Potion,255,68,102,,https://encycolorpedia.com/ff4466,encycolorpedia
#f8f4ff,Magnolia,248,244,255,,https://encycolorpedia.com/f8f4ff,encycolorpedia
#c04000,Mahogany,192,64,0,,https://encycolorpedia.com/c04000,encycolorpedia
#f2c649,Maize (Crayola),242,198,73,,https://encycolorpedia.com/f2c649,encycolorpedia
#6050dc,Majorelle blue,96,80,220,,https://encycolorpedia.com/6050dc,encycolorpedia
#0bda51,Malachite,11,218,81,,https://encycolorpedia.com/0bda51,encycolorpedia
#979aaa,Manatee,151,154,170,,https://encycolorpedia.com/979aaa,encycolorpedia
#f37a48,Mandarin,243,122,72,,https://encycolorpedia.com/f37a48,encycolorpedia
