"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"14752","Lombardy Lake","RE280-01","#38838D","56","131","141","187.06","43.15","38.63","60.28","7.09","0.0","44.71","ColorNerd","kilz"
"14753","Eastern Promise","RF230-01","#BDE0E4","189","224","228","186.15","41.94","81.76","17.11","1.75","0.0","10.59","ColorNerd","kilz"
"14754","Polar Blue","RF230-02","#A7D4D8","167","212","216","184.9","38.58","75.1","22.69","1.85","0.0","15.29","ColorNerd","kilz"
"14755","Winter Time","RF100-01","#3F929E","63","146","158","187.58","42.99","43.33","60.13","7.59","0.0","38.04","ColorNerd","kilz"
"14756","Blues Tunes","RF220-01","#B6E5E7","182","229","231","182.45","50.52","80.98","21.21","0.87","0.0","9.41","ColorNerd","kilz"
"14757","Classic Turquoise","RF190-01","#82CCD3","130","204","211","185.19","47.93","66.86","38.39","3.32","0.0","17.25","ColorNerd","kilz"
"14758","Tropical Twist","RF140-02","#23A2AD","35","162","173","184.78","66.35","40.78","79.77","6.36","0.0","32.16","ColorNerd","kilz"
"14759","Peacock Plume","RH170","#138A96","19","138","150","185.5","77.51","33.14","87.33","8.0","0.0","41.18","ColorNerd","kilz"
"14760","Aqua Wave","RF220-02","#A5D9DB","165","217","219","182.22","42.86","75.29","24.66","0.91","0.0","14.12","ColorNerd","kilz"
"14761","Glacial Waters","RF180-01","#8EC7CB","142","199","203","183.93","36.97","67.65","30.05","1.97","0.0","20.39","ColorNerd","kilz"
"14762","Southwestern Trail","RF110-01","#24929B","36","146","155","184.54","62.3","37.45","76.77","5.81","0.0","39.22","ColorNerd","kilz"
"14763","Glamour Daze","RF110-02","#09838A","9","131","138","183.26","87.76","28.82","93.48","5.07","0.0","45.88","ColorNerd","kilz"
"14764","Wind Blown","RF170-01","#A3C3C7","163","195","199","186.67","24.32","70.98","18.09","2.01","0.0","21.96","ColorNerd","kilz"
"14765","Water Oasis","RF180-02","#74B1B8","116","177","184","186.18","32.38","58.82","36.96","3.8","0.0","27.84","ColorNerd","kilz"
"14766","Perfect Peacock","RF120-02","#368E95","54","142","149","184.42","46.8","39.8","63.76","4.7","0.0","41.57","ColorNerd","kilz"
"14767","Teal Treat","RF100-02","#297077","41","112","119","185.38","48.75","31.37","65.55","5.88","0.0","53.33","ColorNerd","kilz"
"14768","Blue Juniper","RF160-01","#97B6BA","151","182","186","186.86","20.23","66.08","18.82","2.15","0.0","27.06","ColorNerd","kilz"
"14769","Stormy Waters","RF170-02","#8AAFB4","138","175","180","187.14","21.88","62.35","23.33","2.78","0.0","29.41","ColorNerd","kilz"
"14770","Estuary","RF160-02","#739DA3","115","157","163","187.5","20.69","54.51","29.45","3.68","0.0","36.08","ColorNerd","kilz"
"14771","Tempest","RE290-01","#3A6C73","58","108","115","187.37","32.95","33.92","49.57","6.09","0.0","54.9","ColorNerd","kilz"
"14772","Foggy Promenade","RF260-01","#93B2B3","147","178","179","181.88","17.39","63.92","17.88","0.56","0.0","29.8","ColorNerd","kilz"
"14773","Green Cast","RF290-01","#689091","104","144","145","181.46","16.47","48.82","28.28","0.69","0.0","43.14","ColorNerd","kilz"
"14774","Overcast Day","RF290-02","#45676C","69","103","108","187.69","22.03","34.71","36.11","4.63","0.0","57.65","ColorNerd","kilz"
"14775","Fathoms Below","RE290-02","#3F5A5F","63","90","95","189.38","20.25","30.98","33.68","5.26","0.0","62.75","ColorNerd","kilz"
"14776","Pouring Rain","RF250-01","#88C7C8","136","199","200","180.94","36.78","65.88","32.0","0.5","0.0","21.57","ColorNerd","kilz"
"14777","Venice Escape","RF250-02","#80B7B8","128","183","184","181.07","28.28","61.18","30.43","0.54","0.0","27.84","ColorNerd","kilz"
"14778","Deep Turquoise","RF120-01","#57A8AB","87","168","171","182.14","33.33","50.59","49.12","1.75","0.0","32.94","ColorNerd","kilz"
"14779","Tropical Lagoon","RF270-02","#1A7B7C","26","123","124","180.61","65.33","29.41","79.03","0.81","0.0","51.37","ColorNerd","kilz"
"14780","Watertown","RF150-01","#53C2C4","83","194","196","181.06","48.92","54.71","57.65","1.02","0.0","23.14","ColorNerd","kilz"
"14781","Vivid Turquoise","RF190-02","#56BCBE","86","188","190","181.15","44.44","54.12","54.74","1.05","0.0","25.49","ColorNerd","kilz"
"14782","Seawall","RF150-02","#23ADB0","35","173","176","181.28","66.82","41.37","80.11","1.7","0.0","30.98","ColorNerd","kilz"
"14783","Caribbean Splash","RH160","#108D8C","16","141","140","179.52","79.62","30.78","88.65","0.0","0.71","44.71","ColorNerd","kilz"
"14784","Sea Glass","RG180-01","#D1E5E4","209","229","228","177.0","27.78","85.88","8.73","0.0","0.44","10.2","ColorNerd","kilz"
"14785","Baby Blanket","RF240-01","#BDD3D3","189","211","211","180.0","20.0","78.43","10.43","0.0","0.0","17.25","ColorNerd","kilz"
"14786","Bell Bottoms","RF240-02","#A6C1C1","166","193","193","180.0","17.88","70.39","13.99","0.0","0.0","24.31","ColorNerd","kilz"
"14787","Virtue","RF260-02","#709797","112","151","151","180.0","15.79","51.57","25.83","0.0","0.0","40.78","ColorNerd","kilz"
"14788","Vintage Aqua","RG180-02","#B7DFDB","183","223","219","174.0","38.46","79.61","17.94","0.0","1.79","12.55","ColorNerd","kilz"
"14789","Jamaican Dream","RG150-01","#A4D6D3","164","214","211","176.4","37.88","74.12","23.36","0.0","1.4","16.08","ColorNerd","kilz"
"14790","Garden Pond","RF270-01","#75A5A2","117","165","162","176.25","21.05","55.29","29.09","0.0","1.82","35.29","ColorNerd","kilz"
"14791","French Blue","RF280-02","#4C928F","76","146","143","177.43","31.53","43.53","47.95","0.0","2.05","42.75","ColorNerd","kilz"
"14792","Historic Rose","LA270-01","#B0909F","176","144","159","331.88","16.84","62.75","0.0","18.18","9.66","30.98","ColorNerd","kilz"
"14793","Burgundy Frost","LA270-02","#8C7284","140","114","132","318.46","10.24","49.8","0.0","18.57","5.71","45.1","ColorNerd","kilz"
"14794","Gypsy Plum","RA110-01","#724C6A","114","76","106","312.63","20.0","37.25","0.0","33.33","7.02","55.29","ColorNerd","kilz"
"14795","Eggplant","RA110-02","#503C50","80","60","80","300.0","14.29","27.45","0.0","25.0","0.0","68.63","ColorNerd","kilz"
"14796","Berry Cream","RA200-01","#E3BDDA","227","189","218","314.21","40.43","81.57","0.0","16.74","3.96","10.98","ColorNerd","kilz"
"14797","Candy Store","RA200-02","#C795B4","199","149","180","322.8","30.86","68.24","0.0","25.13","9.55","21.96","ColorNerd","kilz"
"14798","Fusion","RA150-02","#A97698","169","118","152","320.0","22.87","56.27","0.0","30.18","10.06","33.73","ColorNerd","kilz"
"14799","De Janeiro","LH100","#8D557D","141","85","125","317.14","24.78","44.31","0.0","39.72","11.35","44.71","ColorNerd","kilz"
"14800","Pink Tiara","RA260-01","#DEC2DD","222","194","221","302.14","29.79","81.57","0.0","12.61","0.45","12.94","ColorNerd","kilz"
"14801","Head Over Heels","RA160-01","#C399BC","195","153","188","310.0","25.93","68.24","0.0","21.54","3.59","23.53","ColorNerd","kilz"
"14802","Berry Punch","RA150-01","#C08EB2","192","142","178","316.8","28.41","65.49","0.0","26.04","7.29","24.71","ColorNerd","kilz"
"14803","Favorite Things","RA160-02","#AF78A5","175","120","165","310.91","25.58","57.84","0.0","31.43","5.71","31.37","ColorNerd","kilz"
"14804","Bridal Blush","LA220-02","#E2D6DB","226","214","219","335.0","17.14","86.27","0.0","5.31","3.1","11.37","ColorNerd","kilz"
"14805","Mauve Melody","RA210-02","#BDA5B7","189","165","183","315.0","15.38","69.41","0.0","12.7","3.17","25.88","ColorNerd","kilz"
"14806","Berry Bloom","RA140-01","#A790A8","167","144","168","297.5","12.12","61.18","0.6","14.29","0.0","34.12","ColorNerd","kilz"
"14807","Persian Rose","RA140-02","#97829A","151","130","154","292.5","10.62","55.69","1.95","15.58","0.0","39.61","ColorNerd","kilz"
"14808","Sweet Scent","RA250-01","#CFC0D6","207","192","214","280.91","21.15","79.61","3.27","10.28","0.0","16.08","ColorNerd","kilz"
"14809","Strawberry Lassi","RA260-02","#C0A1BE","192","161","190","303.87","19.75","69.22","0.0","16.15","1.04","24.71","ColorNerd","kilz"
"14810","Cupid","RH290","#7D5779","125","87","121","306.32","17.92","41.57","0.0","30.4","3.2","50.98","ColorNerd","kilz"
