"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"16466","Colonial Red","MP15967","#752332","117","35","50","349.02","53.95","29.8","0.0","70.09","57.26","54.12","ColorNerd","mpc"
"16467","Combine Red","MP15351","#C31427","195","20","39","353.49","81.4","42.16","0.0","89.74","80.0","23.53","ColorNerd","mpc"
"16468","Conch Shell","MP10588","#E8AF8E","232","175","142","22.0","66.18","73.33","0.0","24.57","38.79","9.02","ColorNerd","mpc"
"16469","Copa Coral","MP9214","#E28E6B","226","142","107","17.65","67.23","65.29","0.0","37.17","52.65","11.37","ColorNerd","mpc"
"16470","Coral Necklace","MP859","#E27676","226","118","118","0.0","65.06","67.45","0.0","47.79","47.79","11.37","ColorNerd","mpc"
"16471","Cordoba Red","MP671","#813D48","129","61","72","350.29","35.79","37.25","0.0","52.71","44.19","49.41","ColorNerd","mpc"
"16472","Country Redwood","MP7693","#9A4643","154","70","67","2.07","39.37","43.33","0.0","54.55","56.49","39.61","ColorNerd","mpc"
"16473","Crabapple","MP5094","#E88768","232","135","104","14.53","73.56","65.88","0.0","41.81","55.17","9.02","ColorNerd","mpc"
"16474","Cranberry","MP273","#C4076E","196","7","110","327.3","93.1","39.8","0.0","96.43","43.88","23.14","ColorNerd","mpc"
"16475","Dark Tatar Red","MP14402","#823D3F","130","61","63","358.26","36.13","37.45","0.0","53.08","51.54","49.02","ColorNerd","mpc"
"16476","Davies Crest Red","MP1126","#800000","128","0","0","0.0","100.0","25.1","0.0","100.0","100.0","49.8","ColorNerd","mpc"
"16477","Deep Cerise","MP4870","#D44C62","212","76","98","350.29","61.26","56.47","0.0","64.15","53.77","16.86","ColorNerd","mpc"
"16478","Deep Russet","MP5462","#AF5641","175","86","65","11.45","45.83","47.06","0.0","50.86","62.86","31.37","ColorNerd","mpc"
"16479","Deepwater Coral","MP216","#E36C6C","227","108","108","0.0","68.0","65.69","0.0","52.42","52.42","10.98","ColorNerd","mpc"
"16480","Dollar General Red","MP11387","#D23746","210","55","70","354.19","63.27","51.96","0.0","73.81","66.67","17.65","ColorNerd","mpc"
"16481","Egyptian Rust","MP4574","#C8644C","200","100","76","11.61","52.99","54.12","0.0","50.0","62.0","21.57","ColorNerd","mpc"
"16482","Elderberry Wine","MP14062","#9A3748","154","55","72","349.7","47.37","40.98","0.0","64.29","53.25","39.61","ColorNerd","mpc"
"16483","Ember Red","MP4631","#AA5153","170","81","83","358.65","35.46","49.22","0.0","52.35","51.18","33.33","ColorNerd","mpc"
"16484","Engine Orange","MP8528","#E4693D","228","105","61","15.81","75.57","56.67","0.0","53.95","73.25","10.59","ColorNerd","mpc"
"16485","Enzo Red","MP8514","#C3001E","195","0","30","350.77","100.0","38.24","0.0","100.0","84.62","23.53","ColorNerd","mpc"
"16486","Equestrian Purple","MP14720","#B16595","177","101","149","322.11","32.76","54.51","0.0","42.94","15.82","30.59","ColorNerd","mpc"
"16487","Escarlate","MP860","#DA5D63","218","93","99","357.12","62.81","60.98","0.0","57.34","54.59","14.51","ColorNerd","mpc"
"16488","Esprit Red","MP10256","#B92223","185","34","35","359.6","68.95","42.94","0.0","81.62","81.08","27.45","ColorNerd","mpc"
"16489","Essence Of Mauve","MP688","#DCC4BE","220","196","190","12.0","30.0","80.39","0.0","10.91","13.64","13.73","ColorNerd","mpc"
"16490","Fan Coral","MP7268","#EA8566","234","133","102","14.09","75.86","65.88","0.0","43.16","56.41","8.24","ColorNerd","mpc"
"16491","Fashion Pink","MP12665","#C53E56","197","62","86","349.33","53.78","50.78","0.0","68.53","56.35","22.75","ColorNerd","mpc"
"16492","Fiesta Red","MP10338","#CD221E","205","34","30","1.37","74.47","46.08","0.0","83.41","85.37","19.61","ColorNerd","mpc"
"16493","Fire Coral","MP8096","#BA635C","186","99","92","4.47","40.52","54.51","0.0","46.77","50.54","27.06","ColorNerd","mpc"
"16494","Firebreathing Red","MP15026","#FB0000","251","0","0","0.0","100.0","49.22","0.0","100.0","100.0","1.57","ColorNerd","mpc"
"16495","Flash Red","MP12019","#B22223","178","34","35","359.58","67.92","41.57","0.0","80.9","80.34","30.2","ColorNerd","mpc"
"16496","Flexi-Flyer Red","MP8937","#B43B40","180","59","64","357.52","50.63","46.86","0.0","67.22","64.44","29.41","ColorNerd","mpc"
"16497","Floribunda Red","MP25001","#C53E56","197","62","86","349.33","53.78","50.78","0.0","68.53","56.35","22.75","ColorNerd","mpc"
"16498","Ford Tractor Red","MP12009","#800000","128","0","0","0.0","100.0","25.1","0.0","100.0","100.0","49.8","ColorNerd","mpc"
"16499","Foxborough Brick","MP9252","#C86B5A","200","107","90","9.27","50.0","56.86","0.0","46.5","55.0","21.57","ColorNerd","mpc"
"16500","French Magenta","MP11237","#B62E75","182","46","117","328.68","59.65","44.71","0.0","74.73","35.71","28.63","ColorNerd","mpc"
"16501","Fuschia Red","MP5122","#BD066A","189","6","106","327.21","93.85","38.24","0.0","96.83","43.92","25.88","ColorNerd","mpc"
"16502","Giana Zinfandel","MP11798","#6B2B42","107","43","66","338.44","42.67","29.41","0.0","59.81","38.32","58.04","ColorNerd","mpc"
"16503","Goji Berry","MP13183","#9E075A","158","7","90","327.02","91.52","32.35","0.0","95.57","43.04","38.04","ColorNerd","mpc"
"16504","Grapejuice","MP878","#781A4B","120","26","75","328.72","64.38","28.63","0.0","78.33","37.5","52.94","ColorNerd","mpc"
"16505","Grapesicle","MP3382","#CAA0AF","202","160","175","338.57","28.38","70.98","0.0","20.79","13.37","20.78","ColorNerd","mpc"
"16506","Gravely Tractor Red","MP10844","#CD2222","205","34","34","0.0","71.55","46.86","0.0","83.41","83.41","19.61","ColorNerd","mpc"
"16507","Gryffindor Red","MP10254","#CD373C","205","55","60","358.0","60.0","50.98","0.0","73.17","70.73","19.61","ColorNerd","mpc"
