"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12548","HKS 39 N","39-N","#0F69B5","15","105","181","207.47","84.69","38.43","91.71","41.99","0.0","29.02","ColorNerd","hks"
"12549","HKS 40 N","40-N","#0080AE","0","128","174","195.86","100.0","34.12","100.0","26.44","0.0","31.76","ColorNerd","hks"
"12550","HKS 41 N","41-N","#364E6D","54","78","109","213.82","33.74","31.96","50.46","28.44","0.0","57.25","ColorNerd","hks"
"12551","HKS 42 N","42-N","#2655AC","38","85","172","218.96","63.81","41.18","77.91","50.58","0.0","32.55","ColorNerd","hks"
"12552","HKS 43 N","43-N","#0D59AB","13","89","171","211.14","85.87","36.08","92.4","47.95","0.0","32.94","ColorNerd","hks"
"12553","HKS 44 N","44-N","#006AB3","0","106","179","204.47","100.0","35.1","100.0","40.78","0.0","29.8","ColorNerd","hks"
"12554","HKS 45 N","45-N","#475696","71","86","150","228.61","35.75","43.33","52.67","42.67","0.0","41.18","ColorNerd","hks"
"12555","HKS 46 N","46-N","#0084B2","0","132","178","195.51","100.0","34.9","100.0","25.84","0.0","30.2","ColorNerd","hks"
"12556","HKS 47 N","47-N","#007CBF","0","124","191","201.05","100.0","37.45","100.0","35.08","0.0","25.1","ColorNerd","hks"
"12557","HKS 48 N","48-N","#0081B1","0","129","177","196.27","100.0","34.71","100.0","27.12","0.0","30.59","ColorNerd","hks"
"12558","HKS 49 N","49-N","#007DAC","0","125","172","196.4","100.0","33.73","100.0","27.33","0.0","32.55","ColorNerd","hks"
"12559","HKS 50 N","50-N","#00B4D6","0","180","214","189.53","100.0","41.96","100.0","15.89","0.0","16.08","ColorNerd","hks"
"12560","HKS 51 N","51-N","#00909B","0","144","155","184.26","100.0","30.39","100.0","7.1","0.0","39.22","ColorNerd","hks"
"12561","HKS 52 N","52-N","#008C7F","0","140","127","174.43","100.0","27.45","100.0","0.0","9.29","45.1","ColorNerd","hks"
"12562","HKS 53 N","53-N","#00A686","0","166","134","168.43","100.0","32.55","100.0","0.0","19.28","34.9","ColorNerd","hks"
"12563","HKS 54 N","54-N","#009368","0","147","104","162.45","100.0","28.82","100.0","0.0","29.25","42.35","ColorNerd","hks"
