"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"11318","Razzle Dazzle","DE5027","#BA417B","186","65","123","331.24","48.21","49.22","0.0","65.05","33.87","27.06","ColorNerd","dunn-edwards"
"11319","Fairy Wings","DE5028","#FFEBF2","255","235","242","339.0","100.0","96.08","0.0","7.84","5.1","0.0","ColorNerd","dunn-edwards"
"11320","Berry Frost","DE5029","#FBDAE8","251","218","232","334.55","80.49","91.96","0.0","13.15","7.57","1.57","ColorNerd","dunn-edwards"
"11321","Sweetheart","DE5030","#F3C3D8","243","195","216","333.75","66.67","85.88","0.0","19.75","11.11","4.71","ColorNerd","dunn-edwards"
"11322","Think Pink","DE5031","#E5A5C1","229","165","193","333.75","55.17","77.25","0.0","27.95","15.72","10.2","ColorNerd","dunn-edwards"
"11323","Heirloom Rose","DE5032","#D182A0","209","130","160","337.22","46.2","66.47","0.0","37.8","23.44","18.04","ColorNerd","dunn-edwards"
"11324","Raspberry Parfait","DE5033","#B96482","185","100","130","338.82","37.78","55.88","0.0","45.95","29.73","27.45","ColorNerd","dunn-edwards"
"11325","Cherry Berry","DE5034","#9F4D65","159","77","101","342.44","34.75","46.27","0.0","51.57","36.48","37.65","ColorNerd","dunn-edwards"
"11326","Fairy Dust","DE5035","#FFE8F4","255","232","244","328.7","100.0","95.49","0.0","9.02","4.31","0.0","ColorNerd","dunn-edwards"
"11327","Ballerina","DE5036","#FED5E9","254","213","233","330.73","95.35","91.57","0.0","16.14","8.27","0.39","ColorNerd","dunn-edwards"
"11328","Flamingo Feather","DE5037","#F8BDD9","248","189","217","331.53","80.82","85.69","0.0","23.79","12.5","2.75","ColorNerd","dunn-edwards"
"11329","Be My Valentine","DE5038","#EC9DC3","236","157","195","331.14","67.52","77.06","0.0","33.47","17.37","7.45","ColorNerd","dunn-edwards"
"11330","Real Raspberry","DE5039","#DD79A2","221","121","162","335.4","59.52","67.06","0.0","45.25","26.7","13.33","ColorNerd","dunn-edwards"
"11331","Lipstick","DE5040","#C95B83","201","91","131","338.18","50.46","57.25","0.0","54.73","34.83","21.18","ColorNerd","dunn-edwards"
"11332","Sangria","DE5041","#B14566","177","69","102","341.67","43.9","48.24","0.0","61.02","42.37","30.59","ColorNerd","dunn-edwards"
"11333","Cherubic","DE5042","#FFE6F1","255","230","241","333.6","100.0","95.1","0.0","9.8","5.49","0.0","ColorNerd","dunn-edwards"
"11334","Rose Glow","DE5043","#FFDBEB","255","219","235","333.33","100.0","92.94","0.0","14.12","7.84","0.0","ColorNerd","dunn-edwards"
