"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12222","Light Gray","17","#B4A693","180","166","147","34.55","18.03","64.12","0.0","7.78","18.33","29.41","ColorNerd","farrow-ball"
"12223","Mouse's Back","40","#998976","153","137","118","32.57","14.64","53.14","0.0","10.46","22.88","40.0","ColorNerd","farrow-ball"
"12224","School House White","291","#E6DFD1","230","223","209","40.0","29.58","86.08","0.0","3.04","9.13","9.8","ColorNerd","farrow-ball"
"12225","Shadow White","282","#DED8C6","222","216","198","45.0","26.67","82.35","0.0","2.7","10.81","12.94","ColorNerd","farrow-ball"
"12226","Shaded White","201","#D9D2C1","217","210","193","42.5","24.0","80.39","0.0","3.23","11.06","14.9","ColorNerd","farrow-ball"
"12227","Drop Cloth","283","#C9BEAB","201","190","171","38.0","21.74","72.94","0.0","5.47","14.93","21.18","ColorNerd","farrow-ball"
"12228","Bone","15","#CEC3AD","206","195","173","40.0","25.19","74.31","0.0","5.34","16.02","19.22","ColorNerd","farrow-ball"
"12229","Hardwick White","5","#B5AFA0","181","175","160","42.86","12.43","66.86","0.0","3.31","11.6","29.02","ColorNerd","farrow-ball"
"12230","Dimity","2008","#EEE3D3","238","227","211","35.56","44.26","88.04","0.0","4.62","11.34","6.67","ColorNerd","farrow-ball"
"12231","Joa's White","226","#DECFB9","222","207","185","35.68","35.92","79.8","0.0","6.76","16.67","12.94","ColorNerd","farrow-ball"
"12232","Oxford Stone","264","#D6C2AC","214","194","172","31.43","33.87","75.69","0.0","9.35","19.63","16.08","ColorNerd","farrow-ball"
"12233","London Stone","6","#B6A38F","182","163","143","30.77","21.08","63.73","0.0","10.44","21.43","28.63","ColorNerd","farrow-ball"
"12234","Dead Salmon","28","#B49D8D","180","157","141","24.62","20.63","62.94","0.0","12.78","21.67","29.41","ColorNerd","farrow-ball"
"12235","Salon Drab","290","#726454","114","100","84","32.0","15.15","38.82","0.0","12.28","26.32","55.29","ColorNerd","farrow-ball"
"12236","Strong White","2001","#E5E0DB","229","224","219","30.0","16.13","87.84","0.0","2.18","4.37","10.2","ColorNerd","farrow-ball"
"12237","Ammonite","274","#DDD8CF","221","216","207","38.57","17.07","83.92","0.0","2.26","6.33","13.33","ColorNerd","farrow-ball"
"12238","Cornforth White","228","#D1CBC3","209","203","195","34.29","13.21","79.22","0.0","2.87","6.7","18.04","ColorNerd","farrow-ball"
"12239","Purbeck Stone","275","#C4BEB4","196","190","180","37.5","11.94","73.73","0.0","3.06","8.16","23.14","ColorNerd","farrow-ball"
"12240","Worsted","284","#D3CFCD","211","207","205","20.0","6.38","81.57","0.0","1.9","2.84","17.25","ColorNerd","farrow-ball"
"12241","Mole's Breath","276","#8B857F","139","133","127","30.0","4.92","52.16","0.0","4.32","8.63","45.49","ColorNerd","farrow-ball"
"12242","Cromarty","285","#CFCEC0","207","206","192","56.0","13.51","78.24","0.0","0.48","7.25","18.82","ColorNerd","farrow-ball"
"12243","Mizzle","266","#C0C2B3","192","194","179","68.0","10.95","73.14","1.03","0.0","7.73","23.92","ColorNerd","farrow-ball"
"12244","Blue Gray","91","#B4B4A3","180","180","163","60.0","10.18","67.25","0.0","0.0","9.44","29.41","ColorNerd","farrow-ball"
"12245","Pigeon","25","#A1A093","161","160","147","55.71","6.93","60.39","0.0","0.62","8.7","36.86","ColorNerd","farrow-ball"
"12246","French Gray","18","#B5B19A","181","177","154","51.11","15.43","65.69","0.0","2.21","14.92","29.02","ColorNerd","farrow-ball"
"12247","Treron","292","#8B8A77","139","138","119","57.0","7.94","50.59","0.0","0.72","14.39","45.49","ColorNerd","farrow-ball"
"12248","Blackened","2011","#DDDBD9","221","219","217","30.0","5.56","85.88","0.0","0.9","1.81","13.33","ColorNerd","farrow-ball"
"12249","Dimpse","277","#D9D8D3","217","216","211","50.0","7.32","83.92","0.0","0.46","2.76","14.9","ColorNerd","farrow-ball"
"12250","Pavilion Gray","242","#C8C3BC","200","195","188","35.0","9.84","76.08","0.0","2.5","6.0","21.57","ColorNerd","farrow-ball"
"12251","Lamp Room Gray","88","#B2B1A9","178","177","169","53.33","5.52","68.04","0.0","0.56","5.06","30.2","ColorNerd","farrow-ball"
"12252","Manor House Gray","265","#A2A29D","162","162","157","60.0","2.62","62.55","0.0","0.0","3.09","36.47","ColorNerd","farrow-ball"
