"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12950","Corinthian Pillar","301","#E1D1B1","225","209","177","40.0","44.44","78.82","0.0","7.11","21.33","11.76","ColorNerd","hl"
"12951","Rich Reward","302","#B9A37F","185","163","127","37.24","29.29","61.18","0.0","11.89","31.35","27.45","ColorNerd","hl"
"12952","Bauhaus Gold","303","#B0986F","176","152","111","37.85","29.15","56.27","0.0","13.64","36.93","30.98","ColorNerd","hl"
"12953","Gold Tangiers","304","#9E865E","158","134","94","37.5","25.4","49.41","0.0","15.19","40.51","38.04","ColorNerd","hl"
"12954","Golden Summer","305","#816945","129","105","69","36.0","30.3","38.82","0.0","18.6","46.51","49.41","ColorNerd","hl"
"12955","Saffron Tint","306","#F3EAD5","243","234","213","42.0","55.56","89.41","0.0","3.7","12.35","4.71","ColorNerd","hl"
"12956","Putting Bench","307","#F1E4C9","241","228","201","40.5","58.82","86.67","0.0","5.39","16.6","5.49","ColorNerd","hl"
"12957","Coconut Crumble","308","#E2CEA6","226","206","166","40.0","50.85","76.86","0.0","8.85","26.55","11.37","ColorNerd","hl"
"12958","Palmetto Bluff","309","#CEB993","206","185","147","38.64","37.58","69.22","0.0","10.19","28.64","19.22","ColorNerd","hl"
"12959","Sassafras","310","#BAA47A","186","164","122","39.38","31.68","60.39","0.0","11.83","34.41","27.06","ColorNerd","hl"
"12960","Life Exotic","311","#AE9567","174","149","103","38.87","30.47","54.31","0.0","14.37","40.8","31.76","ColorNerd","hl"
"12961","September Gold","312","#8D7548","141","117","72","39.13","32.39","41.76","0.0","17.02","48.94","44.71","ColorNerd","hl"
"12962","Chic Magnet","313","#EDE1C8","237","225","200","40.54","50.68","85.69","0.0","5.06","15.61","7.06","ColorNerd","hl"
"12963","Trade Secret","314","#E6D8BD","230","216","189","39.51","45.05","82.16","0.0","6.09","17.83","9.8","ColorNerd","hl"
"12964","Peaceable Kingdom","315","#DDCCAC","221","204","172","39.18","41.88","77.06","0.0","7.69","22.17","13.33","ColorNerd","hl"
"12965","Golden Lake","316","#D8C7A2","216","199","162","41.11","40.91","74.12","0.0","7.87","25.0","15.29","ColorNerd","hl"
"12966","Green Gold","317","#C5B088","197","176","136","39.34","34.46","65.29","0.0","10.66","30.96","22.75","ColorNerd","hl"
"12967","There's No Place Like Home","318","#AD9569","173","149","105","38.82","29.31","54.51","0.0","13.87","39.31","32.16","ColorNerd","hl"
"12968","Herald's Trumpet","319","#8A754C","138","117","76","39.68","28.97","41.96","0.0","15.22","44.93","45.88","ColorNerd","hl"
"12969","Floating Island","320","#ECE5CF","236","229","207","45.52","43.28","86.86","0.0","2.97","12.29","7.45","ColorNerd","hl"
"12970","Hephaestus","321","#E1D4B6","225","212","182","41.86","41.75","79.8","0.0","5.78","19.11","11.76","ColorNerd","hl"
"12971","Gabriel's Light","322","#DACCA8","218","204","168","43.2","40.32","75.69","0.0","6.42","22.94","14.51","ColorNerd","hl"
"12972","Star Of Gold","323","#BAA87D","186","168","125","42.3","30.65","60.98","0.0","9.68","32.8","27.06","ColorNerd","hl"
"12973","Upon Reflection","324","#AC986A","172","152","106","41.82","28.45","54.51","0.0","11.63","38.37","32.55","ColorNerd","hl"
"12974","Welcome Home","325","#907C51","144","124","81","40.95","28.0","44.12","0.0","13.89","43.75","43.53","ColorNerd","hl"
"12975","Bambino","326","#7E6C45","126","108","69","41.05","29.23","38.24","0.0","14.29","45.24","50.59","ColorNerd","hl"
"12976","Tawny Daylilly","327","#EEE4D1","238","228","209","39.31","46.03","87.65","0.0","4.2","12.18","6.67","ColorNerd","hl"
"12977","Land Of Trees","328","#E0D5B9","224","213","185","43.08","38.61","80.2","0.0","4.91","17.41","12.16","ColorNerd","hl"
"12978","Knit Cardigan","329","#D6C8A8","214","200","168","41.74","35.94","74.9","0.0","6.54","21.5","16.08","ColorNerd","hl"
"12979","Castaway Beach","330","#D0C19F","208","193","159","41.63","34.27","71.96","0.0","7.21","23.56","18.43","ColorNerd","hl"
"12980","Refined","331","#C1B38C","193","179","140","44.15","29.94","65.29","0.0","7.25","27.46","24.31","ColorNerd","hl"
"12981","All Nighter","332","#9D8D67","157","141","103","42.22","21.6","50.98","0.0","10.19","34.39","38.43","ColorNerd","hl"
"12982","Grasslands","333","#7A6B49","122","107","73","41.63","25.13","38.24","0.0","12.3","40.16","52.16","ColorNerd","hl"
"12983","Sedona","334","#E7E0CF","231","224","207","42.5","33.33","85.88","0.0","3.03","10.39","9.41","ColorNerd","hl"
"12984","Illusive Dream","335","#E1D5C2","225","213","194","36.77","34.07","82.16","0.0","5.33","13.78","11.76","ColorNerd","hl"
"12985","Soft Leather","336","#C5BAA6","197","186","166","38.71","21.09","71.18","0.0","5.58","15.74","22.75","ColorNerd","hl"
"12986","Urban Charm","337","#AEA28C","174","162","140","38.82","17.35","61.57","0.0","6.9","19.54","31.76","ColorNerd","hl"
"12987","Whipcord","338","#A09176","160","145","118","38.57","18.1","54.51","0.0","9.38","26.25","37.25","ColorNerd","hl"
"12988","Ceramic Pot","339","#908268","144","130","104","39.0","16.13","48.63","0.0","9.72","27.78","43.53","ColorNerd","hl"
"12989","Nightfall","340","#61523D","97","82","61","35.0","22.78","30.98","0.0","15.46","37.11","61.96","ColorNerd","hl"
"12990","Loch Ness","341","#E8E1CE","232","225","206","43.85","36.11","85.88","0.0","3.02","11.21","9.02","ColorNerd","hl"
"12991","Velum Smoke","342","#D6CEB9","214","206","185","43.45","26.13","78.24","0.0","3.74","13.55","16.08","ColorNerd","hl"
"12992","Cantera","343","#CEC5AF","206","197","175","42.58","24.03","74.71","0.0","4.37","15.05","19.22","ColorNerd","hl"
"12993","Courtyard","344","#C8BDA4","200","189","164","41.67","24.66","71.37","0.0","5.5","18.0","21.57","ColorNerd","hl"
"12994","Travertine Path","345","#B5AB8F","181","171","143","44.21","20.43","63.53","0.0","5.52","20.99","29.02","ColorNerd","hl"
"12995","Northeast Trail","346","#948666","148","134","102","41.74","18.4","49.02","0.0","9.46","31.08","41.96","ColorNerd","hl"
"12996","Jungle Cover","347","#6D6249","109","98","73","41.67","19.78","35.69","0.0","10.09","33.03","57.25","ColorNerd","hl"
"12997","Dried Grass","348","#DDD5BF","221","213","191","44.0","30.61","80.78","0.0","3.62","13.57","13.33","ColorNerd","hl"
"12998","Reseda","349","#D0C7B0","208","199","176","43.13","25.4","75.29","0.0","4.33","15.38","18.43","ColorNerd","hl"
"12999","Helen Of Troy","350","#C3B89F","195","184","159","41.67","23.08","69.41","0.0","5.64","18.46","23.53","ColorNerd","hl"
"13000","Mohalla","351","#A79B7E","167","155","126","42.44","18.89","57.45","0.0","7.19","24.55","34.51","ColorNerd","hl"
"13001","Shagbark Olive","352","#90876B","144","135","107","45.41","14.74","49.22","0.0","6.25","25.69","43.53","ColorNerd","hl"
