"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"23940","Trumatch 18-c6","18-c6","#568C56","86","140","86","120.0","23.89","44.31","38.57","0.0","38.57","45.1","ColorNerd","trumatch"
"23941","Trumatch 18-a4","18-a4","#008736","0","135","54","144.0","100.0","26.47","100.0","0.0","60.0","47.06","ColorNerd","trumatch"
"23942","Trumatch 18-b4","18-b4","#3B9248","59","146","72","128.97","42.44","40.2","59.59","0.0","50.68","42.75","ColorNerd","trumatch"
"23943","Trumatch 18-c4","18-c4","#5F9D5E","95","157","94","119.05","25.1","49.22","39.49","0.0","40.13","38.43","ColorNerd","trumatch"
"23944","Trumatch 18-d4","18-d4","#7EA978","126","169","120","112.65","22.17","56.67","25.44","0.0","28.99","33.73","ColorNerd","trumatch"
"23945","Trumatch 18-e4","18-e4","#98B593","152","181","147","111.18","18.68","64.31","16.02","0.0","18.78","29.02","ColorNerd","trumatch"
"23946","Trumatch 18-a7","18-a7","#007332","0","115","50","146.09","100.0","22.55","100.0","0.0","56.52","54.9","ColorNerd","trumatch"
"23947","Trumatch 18-b7","18-b7","#347C40","52","124","64","130.0","40.91","34.51","58.06","0.0","48.39","51.37","ColorNerd","trumatch"
"23948","Trumatch 18-c7","18-c7","#518452","81","132","82","121.18","23.94","41.76","38.64","0.0","37.88","48.24","ColorNerd","trumatch"
"23949","Trumatch 19-a","19-a","#009340","0","147","64","146.12","100.0","28.82","100.0","0.0","56.46","42.35","ColorNerd","trumatch"
"23950","Trumatch 19-b","19-b","#00A255","0","162","85","151.48","100.0","31.76","100.0","0.0","47.53","36.47","ColorNerd","trumatch"
"23951","Trumatch 19-c","19","#47B26E","71","178","110","141.87","42.97","48.82","60.11","0.0","38.2","30.2","ColorNerd","trumatch"
"23952","Trumatch 19-d","19-d","#7FC48E","127","196","142","133.04","36.9","63.33","35.2","0.0","27.55","23.14","ColorNerd","trumatch"
"23953","Trumatch 19-e","19-e","#A9D5AE","169","213","174","126.82","34.38","74.9","20.66","0.0","18.31","16.47","ColorNerd","trumatch"
"23954","Trumatch 19-f","19-f","#CCE5CD","204","229","205","122.4","32.47","84.9","10.92","0.0","10.48","10.2","ColorNerd","trumatch"
"23955","Trumatch 19-g","19-g","#EBF5EB","235","245","235","120.0","33.33","94.12","4.08","0.0","4.08","3.92","ColorNerd","trumatch"
"23956","Trumatch 19-h","19-h","#F5FAF5","245","250","245","120.0","33.33","97.06","2.0","0.0","2.0","1.96","ColorNerd","trumatch"
"23957","Trumatch 19-a1","19-a1","#008D3E","0","141","62","146.38","100.0","27.65","100.0","0.0","56.03","44.71","ColorNerd","trumatch"
"23958","Trumatch 19-b1","19-b1","#009C52","0","156","82","151.54","100.0","30.59","100.0","0.0","47.44","38.82","ColorNerd","trumatch"
"23959","Trumatch 19-c1","19-c1","#45AB6B","69","171","107","142.35","42.5","47.06","59.65","0.0","37.43","32.94","ColorNerd","trumatch"
"23960","Trumatch 19-d1","19-d1","#7ABC89","122","188","137","133.64","33.0","60.78","35.11","0.0","27.13","26.27","ColorNerd","trumatch"
"23961","Trumatch 19-e1","19-e1","#A2CCA7","162","204","167","127.14","29.17","71.76","20.59","0.0","18.14","20.0","ColorNerd","trumatch"
"23962","Trumatch 19-f1","19-f1","#C3DCC5","195","220","197","124.8","26.32","81.37","11.36","0.0","10.45","13.73","ColorNerd","trumatch"
"23963","Trumatch 19-g1","19-g1","#E1EBE2","225","235","226","126.0","20.0","90.2","4.26","0.0","3.83","7.84","ColorNerd","trumatch"
"23964","Trumatch 19-d5","19-d5","#659A71","101","154","113","133.58","20.78","50.0","34.42","0.0","26.62","39.61","ColorNerd","trumatch"
"23965","Trumatch 19-a2","19-a2","#00873D","0","135","61","147.11","100.0","26.47","100.0","0.0","54.81","47.06","ColorNerd","trumatch"
"23966","Trumatch 19-b2","19-b2","#009550","0","149","80","152.21","100.0","29.22","100.0","0.0","46.31","41.57","ColorNerd","trumatch"
"23967","Trumatch 19-c2","19-c2","#42A367","66","163","103","142.89","42.36","44.9","59.51","0.0","36.81","36.08","ColorNerd","trumatch"
"23968","Trumatch 19-d2","19-d2","#74B383","116","179","131","134.29","29.3","57.84","35.2","0.0","26.82","29.8","ColorNerd","trumatch"
"23969","Trumatch 19-e2","19-e2","#9AC3A0","154","195","160","128.78","25.47","68.43","21.03","0.0","17.95","23.53","ColorNerd","trumatch"
"23970","Trumatch 19-a5","19-a5","#007638","0","118","56","148.47","100.0","23.14","100.0","0.0","52.54","53.73","ColorNerd","trumatch"
"23971","Trumatch 19-b5","19-b5","#008147","0","129","71","153.02","100.0","25.29","100.0","0.0","44.96","49.41","ColorNerd","trumatch"
"23972","Trumatch 19-c5","19-c5","#3B8D5A","59","141","90","142.68","41.0","39.22","58.16","0.0","36.17","44.71","ColorNerd","trumatch"
"23973","Trumatch 19-a3","19-a3","#00823B","0","130","59","147.23","100.0","25.49","100.0","0.0","54.62","49.02","ColorNerd","trumatch"
"23974","Trumatch 19-b3","19-b3","#008F4D","0","143","77","152.31","100.0","28.04","100.0","0.0","46.15","43.92","ColorNerd","trumatch"
"23975","Trumatch 19-c3","19-c3","#409C62","64","156","98","142.17","41.82","43.14","58.97","0.0","37.18","38.82","ColorNerd","trumatch"
"23976","Trumatch 19-d3","19-d3","#6FAB7D","111","171","125","134.0","26.32","55.29","35.09","0.0","26.9","32.94","ColorNerd","trumatch"
"23977","Trumatch 19-e3","19-e3","#93BA99","147","186","153","129.23","22.03","65.29","20.97","0.0","17.74","27.06","ColorNerd","trumatch"
"23978","Trumatch 19-a6","19-a6","#007137","0","113","55","149.2","100.0","22.16","100.0","0.0","51.33","55.69","ColorNerd","trumatch"
"23979","Trumatch 19-b6","19-b6","#007B45","0","123","69","153.66","100.0","24.12","100.0","0.0","43.9","51.76","ColorNerd","trumatch"
"23980","Trumatch 19-c6","19-c6","#398656","57","134","86","142.6","40.31","37.45","57.46","0.0","35.82","47.45","ColorNerd","trumatch"
"23981","Trumatch 19-a4","19-a4","#007C3A","0","124","58","148.06","100.0","24.31","100.0","0.0","53.23","51.37","ColorNerd","trumatch"
"23982","Trumatch 19-b4","19-b4","#00884A","0","136","74","152.65","100.0","26.67","100.0","0.0","45.59","46.67","ColorNerd","trumatch"
"23983","Trumatch 19-c4","19-c4","#3E955F","62","149","95","142.76","41.23","41.37","58.39","0.0","36.24","41.57","ColorNerd","trumatch"
"23984","Trumatch 19-d4","19-d4","#6AA378","106","163","120","134.74","23.65","52.75","34.97","0.0","26.38","36.08","ColorNerd","trumatch"
"23985","Trumatch 19-e4","19-e4","#8CB192","140","177","146","129.73","19.17","62.16","20.9","0.0","17.51","30.59","ColorNerd","trumatch"
"23986","Trumatch 19-a7","19-a7","#006B35","0","107","53","149.72","100.0","20.98","100.0","0.0","50.47","58.04","ColorNerd","trumatch"
