"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"18124","Hotrod Red","mp10224","#B22222","178","34","34","0.0","67.92","41.57","0.0","80.9","80.9","30.2","ColorNerd","neenah"
"18125","Japonica","mp1741","#DF7376","223","115","118","358.33","62.79","66.27","0.0","48.43","47.09","12.55","ColorNerd","neenah"
"18126","Jupiter Glow","mp7237","#DA6A52","218","106","82","10.59","64.76","58.82","0.0","51.38","62.39","14.51","ColorNerd","neenah"
"18127","Kiwano Orange","mp12601","#E65732","230","87","50","12.33","78.26","54.9","0.0","62.17","78.26","9.8","ColorNerd","neenah"
"18128","Kubota Orange","mp1049","#EB603F","235","96","63","11.51","81.13","58.43","0.0","59.15","73.19","7.84","ColorNerd","neenah"
"18129","Kurdistan","mp10894","#9A535F","154","83","95","349.86","29.96","46.47","0.0","46.1","38.31","39.61","ColorNerd","neenah"
"18130","Lift Truck Orange","mp176","#DE6B3D","222","107","61","17.14","70.93","55.49","0.0","51.8","72.52","12.94","ColorNerd","neenah"
"18131","Lip Gloss","mp11851","#CF5D63","207","93","99","356.84","54.29","58.82","0.0","55.07","52.17","18.82","ColorNerd","neenah"
"18132","Lorens Lip Gloss","mp9299","#D32D6B","211","45","107","337.59","65.35","50.2","0.0","78.67","49.29","17.25","ColorNerd","neenah"
"18133","Lucky Red","mp16043","#B40000","180","0","0","0.0","100.0","35.29","0.0","100.0","100.0","29.41","ColorNerd","neenah"
"18134","Machine Orange","mp855","#DC663B","220","102","59","16.02","69.7","54.71","0.0","53.64","73.18","13.73","ColorNerd","neenah"
"18135","Magenta Magic","mp870","#B42241","180","34","65","347.26","68.22","41.96","0.0","81.11","63.89","29.41","ColorNerd","neenah"
"18136","Magenta Sigh","mp285","#BD2D7F","189","45","127","325.83","61.54","45.88","0.0","76.19","32.8","25.88","ColorNerd","neenah"
"18137","Marsala Pansauce","mp15262","#863C59","134","60","89","336.49","38.14","38.04","0.0","55.22","33.58","47.45","ColorNerd","neenah"
"18138","Massey-Ferguson Red","mp14801","#BE0032","190","0","50","344.21","100.0","37.25","0.0","100.0","73.68","25.49","ColorNerd","neenah"
"18139","Matchbox Car Orange","mp190","#ED6D35","237","109","53","18.26","83.64","56.86","0.0","54.01","77.64","7.06","ColorNerd","neenah"
"18140","Maui Coral","mp8744","#DC656D","220","101","109","355.97","62.96","62.94","0.0","54.09","50.45","13.73","ColorNerd","neenah"
