"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"5191","Amsterdam","AF-550","#82959E","130","149","158","199.29","12.61","56.47","17.72","5.7","0.0","38.04","ColorNerd","benjamin-moore"
"5192","Montpelier","AF-555","#728188","114","129","136","199.09","8.8","49.02","16.18","5.15","0.0","46.67","ColorNerd","benjamin-moore"
"5193","Flint","AF-560","#575D5F","87","93","95","195.0","4.4","35.69","8.42","2.11","0.0","62.75","ColorNerd","benjamin-moore"
"5194","Mysterious","AF-565","#464C55","70","76","85","216.0","9.68","30.39","17.65","10.59","0.0","66.67","ColorNerd","benjamin-moore"
"5195","Coastline","AF-570","#929EA9","146","158","169","208.7","11.79","61.76","13.61","6.51","0.0","33.73","ColorNerd","benjamin-moore"
"5196","Instinct","AF-575","#BBC6D1","187","198","209","210.0","19.3","77.65","10.53","5.26","0.0","18.04","ColorNerd","benjamin-moore"
"5197","Luxe","AF-580","#757E93","117","126","147","222.0","12.2","51.76","20.41","14.29","0.0","42.35","ColorNerd","benjamin-moore"
"5198","Wisteria","AF-585","#9D9DA7","157","157","167","240.0","5.38","63.53","5.99","5.99","0.0","34.51","ColorNerd","benjamin-moore"
"5199","Tempest","AF-590","#7B777F","123","119","127","270.0","3.25","48.24","3.15","6.3","0.0","50.2","ColorNerd","benjamin-moore"
"5200","Inspired","AF-595","#AD9FAB","173","159","171","308.57","7.87","65.1","0.0","8.09","1.16","32.16","ColorNerd","benjamin-moore"
"5201","Amorous","AF-600","#968997","150","137","151","295.71","6.31","56.47","0.66","9.27","0.0","40.78","ColorNerd","benjamin-moore"
"5202","Slip","AF-605","#D7D3D6","215","211","214","315.0","4.76","83.53","0.0","1.86","0.47","15.69","ColorNerd","benjamin-moore"
"5203","Batik","AF-610","#CDBAB6","205","186","182","10.43","18.7","75.88","0.0","9.27","11.22","19.61","ColorNerd","benjamin-moore"
"5204","Violetta","AF-615","#C5B8BC","197","184","188","341.54","10.08","74.71","0.0","6.6","4.57","22.75","ColorNerd","benjamin-moore"
"5205","Sanctuary","AF-620","#B5AAB0","181","170","176","327.27","6.92","68.82","0.0","6.08","2.76","29.02","ColorNerd","benjamin-moore"
"5206","Aplomb","AF-625","#95727E","149","114","126","339.43","14.17","51.57","0.0","23.49","15.44","41.57","ColorNerd","benjamin-moore"
"5207","Kalamata","AF-630","#705160","112","81","96","330.97","16.06","37.84","0.0","27.68","14.29","56.08","ColorNerd","benjamin-moore"
"5208","Bonne","AF-635","#7D6B74","125","107","116","330.0","7.76","45.49","0.0","14.4","7.2","50.98","ColorNerd","benjamin-moore"
"5209","Kasbah","AF-640","#7A6D70","122","109","112","346.15","5.63","45.29","0.0","10.66","8.2","52.16","ColorNerd","benjamin-moore"
"5210","Chambourd","AF-645","#57474F","87","71","79","330.0","10.13","30.98","0.0","18.39","9.2","65.88","ColorNerd","benjamin-moore"
"5211","Caponata","AF-650","#463234","70","50","52","354.0","16.67","23.53","0.0","28.57","25.71","72.55","ColorNerd","benjamin-moore"
"5212","Silhouette","AF-655","#58514D","88","81","77","21.82","6.67","32.35","0.0","7.95","12.5","65.49","ColorNerd","benjamin-moore"
"5213","Granite","AF-660","#837E7C","131","126","124","17.14","2.75","50.0","0.0","3.82","5.34","48.63","ColorNerd","benjamin-moore"
"5214","Angelica","AF-665","#D5CFCC","213","207","204","20.0","9.68","81.76","0.0","2.82","4.23","16.47","ColorNerd","benjamin-moore"
"5215","Nightingale","AF-670","#B7B5B3","183","181","179","30.0","2.7","70.98","0.0","1.09","2.19","28.24","ColorNerd","benjamin-moore"
"5216","Fusion","AF-675","#A6A3A1","166","163","161","24.0","2.73","64.12","0.0","1.81","3.01","34.9","ColorNerd","benjamin-moore"
"5217","Wish","AF-680","#D0CBC3","208","203","195","36.92","12.15","79.02","0.0","2.4","6.25","18.43","ColorNerd","benjamin-moore"
"5218","Thunder","AF-685","#BEB9AE","190","185","174","41.25","10.96","71.37","0.0","2.63","8.42","25.49","ColorNerd","benjamin-moore"
"5219","Metropolitan","AF-690","#BBBEB9","187","190","185","96.0","3.7","73.53","1.58","0.0","2.63","25.49","ColorNerd","benjamin-moore"
"5220","Eternity","AF-695","#BFC3C3","191","195","195","180.0","3.23","75.69","2.05","0.0","0.0","23.53","ColorNerd","benjamin-moore"
"5221","Storm","AF-700","#A0A19F","160","161","159","90.0","1.05","62.75","0.62","0.0","1.24","36.86","ColorNerd","benjamin-moore"
"5222","Cinder","AF-705","#878684","135","134","132","40.0","1.23","52.35","0.0","0.74","2.22","47.06","ColorNerd","benjamin-moore"
"5223","Secret","AF-710","#898A84","137","138","132","70.0","2.5","52.94","0.72","0.0","4.35","45.88","ColorNerd","benjamin-moore"
"5224","Dolphin","AF-715","#86847E","134","132","126","45.0","3.2","50.98","0.0","1.49","5.97","47.45","ColorNerd","benjamin-moore"
"5225","Sparrow","AF-720","#847D6F","132","125","111","40.0","8.64","47.65","0.0","5.3","15.91","48.24","ColorNerd","benjamin-moore"
"5226","Coastal","AC-1","#CBC5B1","203","197","177","46.15","20.0","74.51","0.0","2.96","12.81","20.39","ColorNerd","benjamin-moore"
"5227","Berkshire","AC-2","#B0A690","176","166","144","41.25","16.84","62.75","0.0","5.68","18.18","30.98","ColorNerd","benjamin-moore"
"5228","Texas","AC-3","#867B69","134","123","105","37.24","12.13","46.86","0.0","8.21","21.64","47.45","ColorNerd","benjamin-moore"
"5229","Yosemite","AC-4","#DECAAD","222","202","173","35.51","42.61","77.45","0.0","9.01","22.07","12.94","ColorNerd","benjamin-moore"
"5230","Springfield","AC-5","#C1A888","193","168","136","33.68","31.49","64.51","0.0","12.95","29.53","24.31","ColorNerd","benjamin-moore"
"5231","New","AC-6","#A18562","161","133","98","33.33","25.1","50.78","0.0","17.39","39.13","36.86","ColorNerd","benjamin-moore"
"5232","Adobe","AC-7","#D9C5AC","217","197","172","33.33","37.19","76.27","0.0","9.22","20.74","14.9","ColorNerd","benjamin-moore"
"5233","Butte","AC-8","#C9AC8C","201","172","140","31.48","36.09","66.86","0.0","14.43","30.35","21.18","ColorNerd","benjamin-moore"
"5234","Nugget","AC-9","#B7916C","183","145","108","29.6","34.25","57.06","0.0","20.77","40.98","28.24","ColorNerd","benjamin-moore"
"5235","San","AC-10","#DBB9A2","219","185","162","24.21","44.19","74.71","0.0","15.53","26.03","14.12","ColorNerd","benjamin-moore"
"5236","Sierra","AC-11","#CBA387","203","163","135","24.71","39.53","66.27","0.0","19.7","33.5","20.39","ColorNerd","benjamin-moore"
"5237","Copper","AC-12","#B27E61","178","126","97","21.48","34.47","53.92","0.0","29.21","45.51","30.2","ColorNerd","benjamin-moore"
"5238","Mochachino","AC-13","#D9BEAE","217","190","174","22.33","36.13","76.67","0.0","12.44","19.82","14.9","ColorNerd","benjamin-moore"
"5239","Pecos","AC-14","#C49E88","196","158","136","22.0","33.71","65.1","0.0","19.39","30.61","23.14","ColorNerd","benjamin-moore"
"5240","Colorado","AC-15","#B88D76","184","141","118","20.91","31.73","59.22","0.0","23.37","35.87","27.84","ColorNerd","benjamin-moore"
"5241","Kentucky","AC-16","#A4B1AF","164","177","175","170.77","7.69","66.86","7.34","0.0","1.13","30.59","ColorNerd","benjamin-moore"
"5242","Sea","AC-17","#8C9591","140","149","145","153.33","4.07","56.67","6.04","0.0","2.68","41.57","ColorNerd","benjamin-moore"
"5243","Smoky","AC-18","#7B8580","123","133","128","150.0","3.94","50.2","7.52","0.0","3.76","47.84","ColorNerd","benjamin-moore"
"5244","Homestead","AC-19","#A5BCB7","165","188","183","166.96","14.65","69.22","12.23","0.0","2.66","26.27","ColorNerd","benjamin-moore"
"5245","Mountain","AC-20","#758F89","117","143","137","166.15","10.4","50.98","18.18","0.0","4.2","43.92","ColorNerd","benjamin-moore"
"5246","Silver","AC-21","#5B726A","91","114","106","159.13","11.22","40.2","20.18","0.0","7.02","55.29","ColorNerd","benjamin-moore"
"5247","Nantucket","AC-22","#A3B5BB","163","181","187","195.0","15.0","68.63","12.83","3.21","0.0","26.67","ColorNerd","benjamin-moore"
"5248","James","AC-23","#87999F","135","153","159","195.0","11.11","57.65","15.09","3.77","0.0","37.65","ColorNerd","benjamin-moore"
"5249","Charlotte","AC-24","#677A80","103","122","128","194.4","10.82","45.29","19.53","4.69","0.0","49.8","ColorNerd","benjamin-moore"
"5250","Harbor","AC-25","#C8C8C3","200","200","195","60.0","4.35","77.45","0.0","0.0","2.5","21.57","ColorNerd","benjamin-moore"
"5251","Ozark","AC-26","#B7B5AD","183","181","173","48.0","6.49","69.8","0.0","1.09","5.46","28.24","ColorNerd","benjamin-moore"
"5252","Galveston","AC-27","#9A968D","154","150","141","41.54","6.05","57.84","0.0","2.6","8.44","39.61","ColorNerd","benjamin-moore"
"5253","Smoke","AC-28","#C2C0BB","194","192","187","42.86","5.43","74.71","0.0","1.03","3.61","23.92","ColorNerd","benjamin-moore"
"5254","San","AC-29","#B5B3AF","181","179","175","40.0","3.9","69.8","0.0","1.1","3.31","29.02","ColorNerd","benjamin-moore"
"5255","Winter","AC-30","#A39E97","163","158","151","35.0","6.12","61.57","0.0","3.07","7.36","36.08","ColorNerd","benjamin-moore"
"5256","Hot","AC-31","#CABFB0","202","191","176","34.62","19.7","74.12","0.0","5.45","12.87","20.78","ColorNerd","benjamin-moore"
"5257","Pismo","AC-32","#B8AB9B","184","171","155","33.1","16.96","66.47","0.0","7.07","15.76","27.84","ColorNerd","benjamin-moore"
"5258","Mesa","AC-33","#A08F7D","160","143","125","30.86","15.56","55.88","0.0","10.62","21.87","37.25","ColorNerd","benjamin-moore"
"5259","Cape","AC-34","#BFB9AF","191","185","175","37.5","11.11","71.76","0.0","3.14","8.38","25.1","ColorNerd","benjamin-moore"
"5260","Valley","AC-35","#B7B0A4","183","176","164","37.89","11.66","68.04","0.0","3.83","10.38","28.24","ColorNerd","benjamin-moore"
"5261","Shenandoah","AC-36","#A69B8E","166","155","142","32.5","11.88","60.39","0.0","6.63","14.46","34.9","ColorNerd","benjamin-moore"
"5262","Big","AC-37","#D3C9BE","211","201","190","31.43","19.27","78.63","0.0","4.74","9.95","17.25","ColorNerd","benjamin-moore"
"5263","North","AC-38","#C4B9AF","196","185","175","28.57","15.11","72.75","0.0","5.61","10.71","23.14","ColorNerd","benjamin-moore"
"5264","Mt.","AC-39","#AA9B8E","170","155","142","27.86","14.14","61.18","0.0","8.82","16.47","33.33","ColorNerd","benjamin-moore"
"5265","Glacier","AC-40","#EDEBE1","237","235","225","50.0","25.0","90.59","0.0","0.84","5.06","7.06","ColorNerd","benjamin-moore"
"5266","AC-adia","AC-41","#F3F0E0","243","240","224","50.53","44.19","91.57","0.0","1.23","7.82","4.71","ColorNerd","benjamin-moore"
"5267","Grand","AC-42","#EAE6D1","234","230","209","50.4","37.31","86.86","0.0","1.71","10.68","8.24","ColorNerd","benjamin-moore"
"5268","Pink","001","#FFD6CC","255","214","204","11.76","100.0","90.0","0.0","16.08","20.0","0.0","ColorNerd","benjamin-moore"
"5269","Newborn","002","#FFC2B7","255","194","183","9.17","100.0","85.88","0.0","23.92","28.24","0.0","ColorNerd","benjamin-moore"
"5270","Pink","003","#FDB1A4","253","177","164","8.76","95.7","81.76","0.0","30.04","35.18","0.78","ColorNerd","benjamin-moore"
"5271","Pink","004","#F99686","249","150","134","8.35","90.55","75.1","0.0","39.76","46.18","2.35","ColorNerd","benjamin-moore"
"5272","Tucson","005","#F4806C","244","128","108","8.82","86.08","69.02","0.0","47.54","55.74","4.31","ColorNerd","benjamin-moore"
"5273","Picante","006","#EB6E5B","235","110","91","7.92","78.26","63.92","0.0","53.19","61.28","7.84","ColorNerd","benjamin-moore"
"5274","Piñata","007","#E2513D","226","81","61","7.27","73.99","56.27","0.0","64.16","73.01","11.37","ColorNerd","benjamin-moore"
"5275","Pale","008","#F8D8CD","248","216","205","15.35","75.44","88.82","0.0","12.9","17.34","2.75","ColorNerd","benjamin-moore"
"5276","Blushing","009","#F9CAC1","249","202","193","9.64","82.35","86.67","0.0","18.88","22.49","2.35","ColorNerd","benjamin-moore"
"5277","Pink","010","#FCBFB3","252","191","179","9.86","92.41","84.51","0.0","24.21","28.97","1.18","ColorNerd","benjamin-moore"
"5278","Paradise","011","#F8A393","248","163","147","9.5","87.83","77.45","0.0","34.27","40.73","2.75","ColorNerd","benjamin-moore"
"5279","Coral","012","#F08D7E","240","141","126","7.89","79.17","71.76","0.0","41.25","47.5","5.88","ColorNerd","benjamin-moore"
"5280","Fan","013","#EE7C6D","238","124","109","6.98","79.14","68.04","0.0","47.9","54.2","6.67","ColorNerd","benjamin-moore"
"5281","Soft","014","#DD634E","221","99","78","8.81","67.77","58.63","0.0","55.2","64.71","13.33","ColorNerd","benjamin-moore"
"5282","Soft","015","#F8DCD0","248","220","208","18.0","74.07","89.41","0.0","11.29","16.13","2.75","ColorNerd","benjamin-moore"
"5283","Bermuda","016","#FFD7CB","255","215","203","13.85","100.0","89.8","0.0","15.69","20.39","0.0","ColorNerd","benjamin-moore"
"5284","Phoenix","017","#FAC5B4","250","197","180","14.57","87.5","84.31","0.0","21.2","28.0","1.96","ColorNerd","benjamin-moore"
"5285","Monticello","018","#F6A58D","246","165","141","13.71","85.37","75.88","0.0","32.93","42.68","3.53","ColorNerd","benjamin-moore"
"5286","Salmon","019","#F29479","242","148","121","13.39","82.31","71.18","0.0","38.84","50.0","5.1","ColorNerd","benjamin-moore"
"5287","Fresno","020","#F07B60","240","123","96","11.25","82.76","65.88","0.0","48.75","60.0","5.88","ColorNerd","benjamin-moore"
"5288","Jupiter","021","#E36E4B","227","110","75","13.82","73.08","59.22","0.0","51.54","66.96","10.98","ColorNerd","benjamin-moore"
"5289","Peach","022","#F8E5D5","248","229","213","27.43","71.43","90.39","0.0","7.66","14.11","2.75","ColorNerd","benjamin-moore"
"5290","Heirloom","023","#F6D9C8","246","217","200","22.17","71.88","87.45","0.0","11.79","18.7","3.53","ColorNerd","benjamin-moore"
"5291","Coral","024","#F8C9B8","248","201","184","15.94","82.05","84.71","0.0","18.95","25.81","2.75","ColorNerd","benjamin-moore"
"5292","Vivid","025","#F2B8A5","242","184","165","14.81","74.76","79.8","0.0","23.97","31.82","5.1","ColorNerd","benjamin-moore"
"5293","Coral","026","#E89F84","232","159","132","16.2","68.49","71.37","0.0","31.47","43.1","9.02","ColorNerd","benjamin-moore"
"5294","San","027","#D98568","217","133","104","15.4","59.79","62.94","0.0","38.71","52.07","14.9","ColorNerd","benjamin-moore"
"5295","Rich","028","#CF6D53","207","109","83","12.58","56.36","56.86","0.0","47.34","59.9","18.82","ColorNerd","benjamin-moore"
"5296","Fruited","029","#F8DCD2","248","220","210","15.79","73.08","89.8","0.0","11.29","15.32","2.75","ColorNerd","benjamin-moore"
"5297","August","030","#EFC3B8","239","195","184","12.0","63.22","82.94","0.0","18.41","23.01","6.27","ColorNerd","benjamin-moore"
"5298","Georgia","031","#EAAA9B","234","170","155","11.39","65.29","76.27","0.0","27.35","33.76","8.24","ColorNerd","benjamin-moore"
"5299","Coral","032","#E1917D","225","145","125","12.0","62.5","68.63","0.0","35.56","44.44","11.76","ColorNerd","benjamin-moore"
"5300","Golden","033","#D47965","212","121","101","10.81","56.35","61.37","0.0","42.92","52.36","16.86","ColorNerd","benjamin-moore"
"5301","Spiced","034","#B76150","183","97","80","9.9","41.7","51.57","0.0","46.99","56.28","28.24","ColorNerd","benjamin-moore"
"5302","Baked","035","#9F5646","159","86","70","10.79","38.86","44.9","0.0","45.91","55.97","37.65","ColorNerd","benjamin-moore"
"5303","Orchid","036","#F1D4CA","241","212","202","15.38","58.21","86.86","0.0","12.03","16.18","5.49","ColorNerd","benjamin-moore"
"5304","Rose","037","#EACAC2","234","202","194","12.0","48.78","83.92","0.0","13.68","17.09","8.24","ColorNerd","benjamin-moore"
"5305","Rosetta","038","#DFB5AB","223","181","171","11.54","44.83","77.25","0.0","18.83","23.32","12.55","ColorNerd","benjamin-moore"
"5306","Sharon","039","#D79C8F","215","156","143","10.83","47.37","70.2","0.0","27.44","33.49","15.69","ColorNerd","benjamin-moore"
"5307","Peaches","040","#CC8675","204","134","117","11.72","46.03","62.94","0.0","34.31","42.65","20.0","ColorNerd","benjamin-moore"
"5308","Spoonful","041","#B36C59","179","108","89","12.67","37.19","52.55","0.0","39.66","50.28","29.8","ColorNerd","benjamin-moore"
"5309","Burnt","042","#894E46","137","78","70","7.16","32.37","40.59","0.0","43.07","48.91","46.27","ColorNerd","benjamin-moore"
"5310","East","043","#F2D6CC","242","214","204","15.79","59.37","87.45","0.0","11.57","15.7","5.1","ColorNerd","benjamin-moore"
"5311","Frosted","044","#EDC9BF","237","201","191","13.04","56.1","83.92","0.0","15.19","19.41","7.06","ColorNerd","benjamin-moore"
"5312","Romantica","045","#E8BAAD","232","186","173","13.22","56.19","79.41","0.0","19.83","25.43","9.02","ColorNerd","benjamin-moore"
"5313","Salmon","046","#DBA593","219","165","147","15.0","50.0","71.76","0.0","24.66","32.88","14.12","ColorNerd","benjamin-moore"
