"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"9935","DIC 2164s","2164s","#32AFCA","50","175","202","190.66","60.32","49.41","75.25","13.37","0.0","20.78","ColorNerd","dic"
"9936","DIC 2165s","2165s","#5BC3D8","91","195","216","190.08","61.58","60.2","57.87","9.72","0.0","15.29","ColorNerd","dic"
"9937","DIC 2166s*","2166s","#84C6D4","132","198","212","190.5","48.19","67.45","37.74","6.6","0.0","16.86","ColorNerd","dic"
"9938","DIC 2167s*","2167s","#94D0DB","148","208","219","189.3","49.65","71.96","32.42","5.02","0.0","14.12","ColorNerd","dic"
"9939","DIC 2168s","2168s","#B4D3D8","180","211","216","188.33","31.58","77.65","16.67","2.31","0.0","15.29","ColorNerd","dic"
"9940","DIC 2169s","2169s","#D9E3E0","217","227","224","162.0","15.15","87.06","4.41","0.0","1.32","10.98","ColorNerd","dic"
"9941","DIC 2170s","2170s","#DEE5E1","222","229","225","145.71","11.86","88.43","3.06","0.0","1.75","10.2","ColorNerd","dic"
"9942","DIC 2171s","2171s","#CBDBDF","203","219","223","192.0","23.81","83.53","8.97","1.79","0.0","12.55","ColorNerd","dic"
"9943","DIC 2172s","2172s","#91BBCA","145","187","202","195.79","34.97","68.04","28.22","7.43","0.0","20.78","ColorNerd","dic"
"9944","DIC 2173s*","2173s","#87BFCE","135","191","206","192.68","42.01","66.86","34.47","7.28","0.0","19.22","ColorNerd","dic"
"9945","DIC 2174s*","2174s","#7FC6DB","127","198","219","193.7","56.1","67.84","42.01","9.59","0.0","14.12","ColorNerd","dic"
"9946","DIC 2175s","2175s","#46BBE1","70","187","225","194.71","72.09","57.84","68.89","16.89","0.0","11.76","ColorNerd","dic"
"9947","DIC 2176s","2176s","#35AFD8","53","175","216","195.09","67.63","52.75","75.46","18.98","0.0","15.29","ColorNerd","dic"
"9948","DIC 2177s","2177s","#40ACDC","64","172","220","198.46","69.03","55.69","70.91","21.82","0.0","13.73","ColorNerd","dic"
"9949","DIC 2178s","2178s","#52B2E0","82","178","224","199.44","69.61","60.0","63.39","20.54","0.0","12.16","ColorNerd","dic"
"9950","DIC 2179s","2179s","#68BBDF","104","187","223","198.15","65.03","64.12","53.36","16.14","0.0","12.55","ColorNerd","dic"
"9951","DIC 2180s*","2180s","#71BBDE","113","187","222","199.27","62.29","65.69","49.1","15.77","0.0","12.94","ColorNerd","dic"
"9952","DIC 2181s*","2181s","#8CC3E1","140","195","225","201.18","58.62","71.57","37.78","13.33","0.0","11.76","ColorNerd","dic"
"9953","DIC 2182s*","2182s","#9AC2D9","154","194","217","201.9","45.32","72.75","29.03","10.6","0.0","14.9","ColorNerd","dic"
"9954","DIC 2183s*","2183s","#84BAE0","132","186","224","204.78","59.74","69.8","41.07","16.96","0.0","12.16","ColorNerd","dic"
"9955","DIC 2184s","2184s","#7FBBE0","127","187","224","202.89","61.01","68.82","43.3","16.52","0.0","12.16","ColorNerd","dic"
"9956","DIC 2185s*","2185s","#75B4E0","117","180","224","204.67","63.31","66.86","47.77","19.64","0.0","12.16","ColorNerd","dic"
"9957","DIC 2186s","2186s","#61ACDC","97","172","220","203.41","63.73","62.16","55.91","21.82","0.0","13.73","ColorNerd","dic"
"9958","DIC 2187s*","2187s","#69A8DC","105","168","220","207.13","62.16","63.73","52.27","23.64","0.0","13.73","ColorNerd","dic"
"9959","DIC 2188s*","2188s","#6E97D8","110","151","216","216.79","57.61","63.92","49.07","30.09","0.0","15.29","ColorNerd","dic"
"9960","DIC 2189s*","2189s","#749DDA","116","157","218","215.88","57.95","65.49","46.79","27.98","0.0","14.51","ColorNerd","dic"
"9961","DIC 2190s*","2190s","#6BA5DC","107","165","220","209.2","61.75","64.12","51.36","25.0","0.0","13.73","ColorNerd","dic"
"9962","DIC 2191s*","2191s","#89B4DE","137","180","222","209.65","56.29","70.39","38.29","18.92","0.0","12.94","ColorNerd","dic"
"9963","DIC 2192s*","2192s","#92B8DF","146","184","223","210.39","54.61","72.35","34.53","17.49","0.0","12.55","ColorNerd","dic"
"9964","DIC 2193s","2193s","#C6D5E3","198","213","227","208.97","34.12","83.33","12.78","6.17","0.0","10.98","ColorNerd","dic"
"9965","DIC 2194s","2194s","#CDD5E4","205","213","228","219.13","29.87","84.9","10.09","6.58","0.0","10.59","ColorNerd","dic"
"9966","DIC 2195s","2195s","#D6E0E4","214","224","228","197.14","20.59","86.67","6.14","1.75","0.0","10.59","ColorNerd","dic"
"9967","DIC 2196s","2196s","#D6DCE3","214","220","227","212.31","18.84","86.47","5.73","3.08","0.0","10.98","ColorNerd","dic"
"9968","DIC 2197s","2197s","#D7D9E2","215","217","226","229.09","15.94","86.47","4.87","3.98","0.0","11.37","ColorNerd","dic"
"9969","DIC 2198s","2198s","#C6CEE3","198","206","227","223.45","34.12","83.33","12.78","9.25","0.0","10.98","ColorNerd","dic"
"9970","DIC 2199s","2199s","#CDCFE3","205","207","227","234.55","28.21","84.71","9.69","8.81","0.0","10.98","ColorNerd","dic"
"9971","DIC 2200s","2200s","#A4ADCE","164","173","206","227.14","30.0","72.55","20.39","16.02","0.0","19.22","ColorNerd","dic"
"9972","DIC 2201s","2201s","#94A1C5","148","161","197","224.08","29.7","67.65","24.87","18.27","0.0","22.75","ColorNerd","dic"
"9973","DIC 2202s*","2202s","#A4A8D0","164","168","208","234.55","31.88","72.94","21.15","19.23","0.0","18.43","ColorNerd","dic"
"9974","DIC 2203s","2203s","#A9A5CF","169","165","207","245.71","30.43","72.94","18.36","20.29","0.0","18.82","ColorNerd","dic"
"9975","DIC 2204s*","2204s","#B4A5DC","180","165","220","256.36","44.0","75.49","18.18","25.0","0.0","13.73","ColorNerd","dic"
"9976","DIC 2205s*","2205s","#B098D5","176","152","213","263.61","42.07","71.57","17.37","28.64","0.0","16.47","ColorNerd","dic"
"9977","DIC 2206s*","2206s","#A993D1","169","147","209","261.29","40.26","69.8","19.14","29.67","0.0","18.04","ColorNerd","dic"
"9978","DIC 2207s*","2207s","#A689C9","166","137","201","267.19","37.21","66.27","17.41","31.84","0.0","21.18","ColorNerd","dic"
"9979","DIC 2208s*","2208s","#BD7DB5","189","125","181","307.5","32.65","61.57","0.0","33.86","4.23","25.88","ColorNerd","dic"
"9980","DIC 2209s*","2209s","#CF86BF","207","134","191","313.15","43.2","66.86","0.0","35.27","7.73","18.82","ColorNerd","dic"
"9981","DIC 2210s*","2210s","#BA8BBF","186","139","191","294.23","28.89","64.71","2.62","27.23","0.0","25.1","ColorNerd","dic"
"9982","DIC 2211s*","2211s","#C6A0CC","198","160","204","291.82","30.14","71.37","2.94","21.57","0.0","20.0","ColorNerd","dic"
"9983","DIC 2212s*","2212s","#C6AED8","198","174","216","274.29","35.0","76.47","8.33","19.44","0.0","15.29","ColorNerd","dic"
"9984","DIC 2213s*","2213s","#C5B1D8","197","177","216","270.77","33.33","77.06","8.8","18.06","0.0","15.29","ColorNerd","dic"
"9985","DIC 2214s*","2214s","#D1C6DB","209","198","219","271.43","22.58","81.76","4.57","9.59","0.0","14.12","ColorNerd","dic"
"9986","DIC 2215s*","2215s","#DCCBE1","220","203","225","286.36","26.83","83.92","2.22","9.78","0.0","11.76","ColorNerd","dic"
"9987","DIC 2216s","2216s","#D4C9E0","212","201","224","268.7","27.06","83.33","5.36","10.27","0.0","12.16","ColorNerd","dic"
"9988","DIC 2217s*","2217s","#CFC4E1","207","196","225","262.76","32.58","82.55","8.0","12.89","0.0","11.76","ColorNerd","dic"
"9989","DIC 2218s*","2218s","#CCBEDF","204","190","223","265.45","34.02","80.98","8.52","14.8","0.0","12.55","ColorNerd","dic"
"9990","DIC 2219s*","2219s","#C6B5DD","198","181","221","265.5","37.04","78.82","10.41","18.1","0.0","13.33","ColorNerd","dic"
"9991","DIC 2220s","2220s","#D5BAD7","213","186","215","295.86","26.61","78.63","0.93","13.49","0.0","15.69","ColorNerd","dic"
"9992","DIC 2221s","2221s","#C1A6C5","193","166","197","292.26","21.09","71.18","2.03","15.74","0.0","22.75","ColorNerd","dic"
"9993","DIC 2222s","2222s","#C6A7C9","198","167","201","294.71","23.94","72.16","1.49","16.92","0.0","21.18","ColorNerd","dic"
"9994","DIC 2223s*","2223s","#C29EC7","194","158","199","292.68","26.8","70.0","2.51","20.6","0.0","21.96","ColorNerd","dic"
"9995","DIC 2224s","2224s","#CCA6C2","204","166","194","315.79","27.14","72.55","0.0","18.63","4.9","20.0","ColorNerd","dic"
"9996","DIC 2225s","2225s","#D0BDC6","208","189","198","331.58","16.81","77.84","0.0","9.13","4.81","18.43","ColorNerd","dic"
"9997","DIC 2226s","2226s","#EDE1E0","237","225","224","4.62","26.53","90.39","0.0","5.06","5.49","7.06","ColorNerd","dic"
"9998","DIC 2227s","2227s","#E1DADE","225","218","222","325.71","10.45","86.86","0.0","3.11","1.33","11.76","ColorNerd","dic"
"9999","DIC 2228s","2228s","#DCD6E1","220","214","225","272.73","15.49","86.08","2.22","4.89","0.0","11.76","ColorNerd","dic"
"10000","DIC 2229s","2229s","#E0D2DA","224","210","218","325.71","18.42","85.1","0.0","6.25","2.68","12.16","ColorNerd","dic"
"10001","DIC 2230s","2230s","#D3B7CA","211","183","202","319.29","24.14","77.25","0.0","13.27","4.27","17.25","ColorNerd","dic"
"10002","DIC 2231s","2231s","#DAAEC4","218","174","196","330.0","37.29","76.86","0.0","20.18","10.09","14.51","ColorNerd","dic"
